Santa Barbara Deaths - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93013,2.843,0.072,42.495,Rate is unstable interpret with caution
93067,0,,,Not applicable
93101,1.877,0.048,18.996,Rate is unstable interpret with caution
93103,11.155,1.189,50.98,Rate is unstable interpret with caution
93105,11.727,2.417,40.68,Rate is unstable interpret with caution
93106,0,,,Not applicable
93108,4.263,0.108,98.167,Rate is unstable interpret with caution
93109,4.473,0.113,75.147,Rate is unstable interpret with caution
93110,0,,,Not applicable
93111,0,,,Not applicable
93117,11.273,3.541,30.602,Rate may be unstable
93252,0,,,Not applicable
93254,0,,,Not applicable
93427,0,,,Not applicable
93429,0,,,Not applicable
93434,0,,,Not applicable
93436,13.662,5.755,28.54,Rate may be unstable
93437,0,,,Not applicable
93441,201.783,5.109,2811.693,Rate is unstable interpret with caution
93454,10.879,2.692,32.122,Rate is unstable interpret with caution
93455,10.803,3.284,28.767,Rate may be unstable
93458,1.566,0.04,16.375,Rate is unstable interpret with caution
93460,31.806,0.805,199.856,Rate is unstable interpret with caution
93463,0,,,Not applicable
California,5.82,5.59,6.062,Rate is stable
Santa Barbara,7.09,4.84,10.215,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
