San Mateo Deaths - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94002,7.82,0.878,40.766,Rate is unstable interpret with caution
94005,13.05,0.33,175.388,Rate is unstable interpret with caution
94010,7.483,1.527,28.208,Rate is unstable interpret with caution
94014,6.131,1.232,21.267,Rate is unstable interpret with caution
94015,14.699,6.551,31.43,Rate may be unstable
94019,24.647,6.701,68.665,Rate is unstable interpret with caution
94020,0,,,Not applicable
94021,0,,,Not applicable
94025,1.308,0.033,13.89,Rate is unstable interpret with caution
94027,0,,,Not applicable
94028,0,,,Not applicable
94030,5.013,0.127,32.081,Rate is unstable interpret with caution
94038,0,,,Not applicable
94044,18.036,7.3,39.912,Rate may be unstable
94060,0,,,Not applicable
94061,11.699,3.79,29.663,Rate may be unstable
94062,9.751,1.116,37.811,Rate is unstable interpret with caution
94063,15.709,4.932,42.513,Rate may be unstable
94065,0,,,Not applicable
94066,9.397,2.952,25.926,Rate may be unstable
94070,22.096,7.014,54.53,Rate may be unstable
94074,0,,,Not applicable
94080,12.13,5.185,25.512,Rate may be unstable
94128,0,,,Not applicable
94303,4.362,0.519,16.879,Rate is unstable interpret with caution
94401,9.178,1.774,31.824,Rate is unstable interpret with caution
94402,16.822,4.129,48.859,Rate is unstable interpret with caution
94403,10.765,3.451,29.094,Rate may be unstable
94404,8.799,1.768,34.078,Rate is unstable interpret with caution
California,18.028,17.602,18.458,Rate is stable
San Mateo,11.367,9.015,14.198,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
