Marin Deaths - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94901,11.242,3.576,28.541,Rate may be unstable
94903,23.303,9.168,59.568,Rate may be unstable
94904,6.27,0.159,86.183,Rate is unstable interpret with caution
94920,19.426,3.456,144.509,Rate is unstable interpret with caution
94924,0,,,Not applicable
94925,118.597,4.331,625.372,Rate is unstable interpret with caution
94929,0,,,Not applicable
94930,0,,,Not applicable
94933,0,,,Not applicable
94937,203.579,5.154,2995.664,Rate is unstable interpret with caution
94938,0,,,Not applicable
94939,0,,,Not applicable
94940,0,,,Not applicable
94941,2.177,0.055,32.221,Rate is unstable interpret with caution
94945,24.8,6.553,79.551,Rate is unstable interpret with caution
94946,0,,,Not applicable
94947,29.027,7.91,77.565,Rate may be unstable
94949,9.147,0.779,52.286,Rate is unstable interpret with caution
94952,10.002,2.481,32.694,Rate is unstable interpret with caution
94956,500.573,12.673,2789.014,Rate is unstable interpret with caution
94960,13.748,1.586,76.897,Rate is unstable interpret with caution
94963,0,,,Not applicable
94964,37.175,0.941,2702.829,Rate is unstable interpret with caution
94965,27.435,5.31,121.043,Rate is unstable interpret with caution
94970,0,,,Not applicable
94971,0,,,Not applicable
94973,91.403,2.314,2135.333,Rate is unstable interpret with caution
California,18.66,18.23,19.098,Rate is stable
Marin,15.79,10.982,22.49,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
