Kings Deaths - by Zip Code 2015,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93202,0,,,Not applicable
93204,0,,,Not applicable
93212,2.715,0.069,46.876,Rate is unstable interpret with caution
93230,6.606,1.726,18.184,Rate is unstable interpret with caution
93239,0,,,Not applicable
93242,0,,,Not applicable
93245,0,,,Not applicable
93266,0,,,Not applicable
93631,7.594,0.192,46.661,Rate is unstable interpret with caution
93656,0,,,Not applicable
California,4.79,4.58,5.01,Rate is stable
Kings,3.423,1.823,10.293,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
