Orange Deaths - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,10.801,3.895,25.945,Rate may be unstable
90621,4.784,0.578,25.692,Rate is unstable interpret with caution
90623,0,,,Not applicable
90630,1.204,0.03,13.813,Rate is unstable interpret with caution
90631,3.047,0.628,11.087,Rate is unstable interpret with caution
90680,3.314,0.084,24.888,Rate is unstable interpret with caution
90716,8.058,0.204,50.273,Rate is unstable interpret with caution
90720,18.31,3.758,54.835,Rate is unstable interpret with caution
90740,16.648,2.83,63.748,Rate is unstable interpret with caution
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,10.262,3.619,30.931,Rate may be unstable
92602,6.569,0.793,56.724,Rate is unstable interpret with caution
92603,7.348,0.186,52.014,Rate is unstable interpret with caution
92604,0,,,Not applicable
92606,8.121,0.978,48.062,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,0,,,Not applicable
92614,8.71,1.053,74.439,Rate is unstable interpret with caution
92617,0,,,Not applicable
92618,0,,,Not applicable
92620,2.089,0.053,16.003,Rate is unstable interpret with caution
92624,35.906,4.276,206.87,Rate is unstable interpret with caution
92625,15.723,0.398,156.004,Rate is unstable interpret with caution
92626,11.424,4.538,26.469,Rate may be unstable
92627,12.949,5.752,27.636,Rate may be unstable
92629,10.456,1.135,41.826,Rate is unstable interpret with caution
92630,6.994,2.199,18.379,Rate may be unstable
92637,36.461,1.54,27337.124,Rate is unstable interpret with caution
92646,18.285,8.119,36.837,Rate may be unstable
92647,6.319,1.654,17.367,Rate is unstable interpret with caution
92648,12.226,4.139,31.73,Rate may be unstable
92649,25.993,11.186,55.195,Rate may be unstable
92651,10.661,0.929,47.825,Rate is unstable interpret with caution
92653,11.094,2.272,36.572,Rate is unstable interpret with caution
92655,8.271,0.209,74.475,Rate is unstable interpret with caution
92656,8.064,2.088,27.021,Rate is unstable interpret with caution
92657,0,,,Not applicable
92660,7.698,1.372,28.388,Rate is unstable interpret with caution
92661,0,,,Not applicable
92662,0,,,Not applicable
92663,6.931,0.695,45.235,Rate is unstable interpret with caution
92672,17.525,6.146,43.731,Rate may be unstable
92673,15.279,2.997,49.196,Rate is unstable interpret with caution
92675,11.971,2.401,36.206,Rate is unstable interpret with caution
92676,0,,,Not applicable
92677,12.411,4.852,26.648,Rate may be unstable
92679,13.385,2.654,42.951,Rate is unstable interpret with caution
92683,6.276,2.437,14.923,Rate may be unstable
92688,10.027,3.148,36.37,Rate may be unstable
92691,16.314,6.529,35.054,Rate may be unstable
92692,2.929,0.074,17.213,Rate is unstable interpret with caution
92694,24.278,5.995,139.409,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,11.634,3.732,32.911,Rate may be unstable
92703,10.125,4.297,22.265,Rate may be unstable
92704,3.263,0.66,12.229,Rate is unstable interpret with caution
92705,16.508,6.806,35.045,Rate may be unstable
92706,5.881,0.682,26.98,Rate is unstable interpret with caution
92707,4.161,0.836,17.853,Rate is unstable interpret with caution
92708,19.907,9.983,36.961,Rate is stable
92780,3.214,0.389,13.816,Rate is unstable interpret with caution
92782,4.027,0.102,56.403,Rate is unstable interpret with caution
92801,4.781,0.986,15.899,Rate is unstable interpret with caution
92802,6.154,1.255,20.824,Rate is unstable interpret with caution
92804,4.59,1.241,12.511,Rate is unstable interpret with caution
92805,4.184,0.862,19.787,Rate is unstable interpret with caution
92806,2.072,0.052,15.845,Rate is unstable interpret with caution
92807,6.521,0.687,26.781,Rate is unstable interpret with caution
92808,25.72,7.877,68.849,Rate may be unstable
92821,8.157,1.665,25.735,Rate is unstable interpret with caution
92823,0,,,Not applicable
92831,7.582,1.561,26.371,Rate is unstable interpret with caution
92832,7.004,0.848,32.623,Rate is unstable interpret with caution
92833,9.878,3.553,23.465,Rate may be unstable
92835,4.629,0.117,38.557,Rate is unstable interpret with caution
92840,10.213,3.631,24.124,Rate may be unstable
92841,5.218,0.605,23.041,Rate is unstable interpret with caution
92843,12.148,4.415,28.627,Rate may be unstable
92844,2.541,0.064,24.557,Rate is unstable interpret with caution
92845,4.183,0.106,35.262,Rate is unstable interpret with caution
92861,0,,,Not applicable
92862,0,,,Not applicable
92865,4.111,0.104,36.489,Rate is unstable interpret with caution
92866,7.516,0.19,51.224,Rate is unstable interpret with caution
92867,1.593,0.04,14.425,Rate is unstable interpret with caution
92868,13.872,3.708,49.576,Rate is unstable interpret with caution
92869,8.602,1.744,26.882,Rate is unstable interpret with caution
92870,4.851,0.953,16.024,Rate is unstable interpret with caution
92886,10.114,3.083,26.469,Rate may be unstable
92887,5.006,0.127,42.344,Rate is unstable interpret with caution
California,5.82,5.59,6.062,Rate is stable
Orange,7.463,6.555,8.47,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
