Orange Deaths - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,2.366,0.06,14.662,Rate is unstable interpret with caution
90621,2.314,0.059,21.568,Rate is unstable interpret with caution
90623,0,,,Not applicable
90630,13.247,4.539,31.952,Rate may be unstable
90631,4.208,0.827,13.488,Rate is unstable interpret with caution
90680,7.925,1.606,29.715,Rate is unstable interpret with caution
90716,7.153,0.181,48.1,Rate is unstable interpret with caution
90720,4.473,0.113,31.235,Rate is unstable interpret with caution
90740,1.395,0.035,40.773,Rate is unstable interpret with caution
90742,72.413,1.833,6598.298,Rate is unstable interpret with caution
90743,0,,,Not applicable
92530,10.041,3.542,29.844,Rate may be unstable
92602,4.371,0.111,53.797,Rate is unstable interpret with caution
92603,22.149,2.682,80.009,Rate is unstable interpret with caution
92604,6.955,0.735,28.846,Rate is unstable interpret with caution
92606,3.577,0.091,40.932,Rate is unstable interpret with caution
92610,9.05,0.229,232.76,Rate is unstable interpret with caution
92612,15.348,4.136,52.413,Rate is unstable interpret with caution
92614,2.919,0.074,65.863,Rate is unstable interpret with caution
92617,0,,,Not applicable
92618,5.406,1.076,37.412,Rate is unstable interpret with caution
92620,5.906,1.212,21.038,Rate is unstable interpret with caution
92624,35.812,4.291,206.326,Rate is unstable interpret with caution
92625,0,,,Not applicable
92626,5.343,1.377,17.96,Rate is unstable interpret with caution
92627,14.812,7.275,29.256,Rate may be unstable
92629,9.652,0.939,40.49,Rate is unstable interpret with caution
92630,11.815,4.859,25.252,Rate may be unstable
92637,6.181,1.984,27258.106,Rate may be unstable
92646,13.146,5.436,28.985,Rate may be unstable
92647,9.002,3.262,20.769,Rate may be unstable
92648,13.559,4.83,33.702,Rate may be unstable
92649,12.805,3.675,37.087,Rate may be unstable
92651,2.232,0.057,32.645,Rate is unstable interpret with caution
92653,0,,,Not applicable
92655,16.53,1.958,85.709,Rate is unstable interpret with caution
92656,8.482,1.487,29.122,Rate is unstable interpret with caution
92657,0,,,Not applicable
92660,7.11,0.843,28.661,Rate is unstable interpret with caution
92661,0,,,Not applicable
92662,0,,,Not applicable
92663,13.953,3.582,53.58,Rate is unstable interpret with caution
92672,6.48,0.783,28.799,Rate is unstable interpret with caution
92673,3.849,0.097,30.16,Rate is unstable interpret with caution
92675,19.139,7.296,43.531,Rate may be unstable
92676,0,,,Not applicable
92677,16.388,7.345,32,Rate may be unstable
92679,11.264,1.892,39.08,Rate is unstable interpret with caution
92683,7.212,3.046,16.119,Rate may be unstable
92688,7.034,1.408,32.178,Rate is unstable interpret with caution
92691,3.669,0.429,16.64,Rate is unstable interpret with caution
92692,22.177,9.633,44.567,Rate may be unstable
92694,4.278,0.108,116.427,Rate is unstable interpret with caution
92701,18.846,8.457,41.053,Rate may be unstable
92703,7.941,2.852,19.448,Rate may be unstable
92704,3.934,1.045,12.803,Rate is unstable interpret with caution
92705,8.376,2.644,22.792,Rate may be unstable
92706,7.083,0.858,28.728,Rate is unstable interpret with caution
92707,10.877,4.294,26.531,Rate may be unstable
92708,18.414,8.577,35.716,Rate may be unstable
92780,9.55,3.088,23.208,Rate may be unstable
92782,7.389,0.758,58.138,Rate is unstable interpret with caution
92801,8.558,3.085,20.502,Rate may be unstable
92802,6.37,1.283,21.035,Rate is unstable interpret with caution
92804,7.821,3.317,16.478,Rate may be unstable
92805,7.761,2.717,23.62,Rate may be unstable
92806,10.697,2.896,29.179,Rate is unstable interpret with caution
92807,0,,,Not applicable
92808,0,,,Not applicable
92821,11.588,3.731,29.669,Rate may be unstable
92823,0,,,Not applicable
92831,6.228,1.102,24.22,Rate is unstable interpret with caution
92832,11.573,2.371,38.941,Rate is unstable interpret with caution
92833,5.395,1.068,17.38,Rate is unstable interpret with caution
92835,0,,,Not applicable
92840,7.041,1.864,19.779,Rate is unstable interpret with caution
92841,8.198,1.666,27.496,Rate is unstable interpret with caution
92843,4.16,0.501,17.613,Rate is unstable interpret with caution
92844,3.304,0.084,26.188,Rate is unstable interpret with caution
92845,0,,,Not applicable
92861,0,,,Not applicable
92865,4.841,0.123,36.617,Rate is unstable interpret with caution
92866,5.318,0.135,46.556,Rate is unstable interpret with caution
92867,7.962,2.068,23.741,Rate is unstable interpret with caution
92868,3.857,0.098,35.842,Rate is unstable interpret with caution
92869,6.076,0.727,23.329,Rate is unstable interpret with caution
92870,9.94,3.553,23.136,Rate may be unstable
92886,7.326,1.432,23.434,Rate is unstable interpret with caution
92887,0,,,Not applicable
California,7.905,7.631,8.186,Rate is stable
Orange,8.13,7.178,9.188,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
