Orange Deaths - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,13.977,4.919,32.817,Rate may be unstable
90621,6.847,0.797,26.963,Rate is unstable interpret with caution
90623,14.598,1.702,63.909,Rate is unstable interpret with caution
90630,8.146,2.142,23.342,Rate is unstable interpret with caution
90631,0,,,Not applicable
90680,18.109,7.019,42.384,Rate may be unstable
90716,0,,,Not applicable
90720,5.465,0.138,35.462,Rate is unstable interpret with caution
90740,19.223,3.881,87.219,Rate is unstable interpret with caution
90742,58.12,1.471,5393.072,Rate is unstable interpret with caution
90743,0,,,Not applicable
92530,35.708,21.273,56.882,Rate is stable
92602,0,,,Not applicable
92603,6.389,0.162,43.885,Rate is unstable interpret with caution
92604,8.48,1.024,34.596,Rate is unstable interpret with caution
92606,7.513,0.19,41.861,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,6.842,0.788,41.073,Rate is unstable interpret with caution
92614,20.141,6.249,51.335,Rate may be unstable
92617,0,,,Not applicable
92618,3.823,0.461,18.03,Rate is unstable interpret with caution
92620,3.427,0.415,15.102,Rate is unstable interpret with caution
92624,29.204,0.739,162.716,Rate is unstable interpret with caution
92625,21.763,0.551,121.255,Rate is unstable interpret with caution
92626,17.409,7.171,37.342,Rate may be unstable
92627,18.461,9.117,34.867,Rate may be unstable
92629,24.534,6.462,69.042,Rate is unstable interpret with caution
92630,9.305,3.297,22.835,Rate may be unstable
92637,10.896,0.48,1820.954,Rate is unstable interpret with caution
92646,13.02,5.014,30.544,Rate may be unstable
92647,27.82,15.18,48.199,Rate is stable
92648,12.815,4.527,31.622,Rate may be unstable
92649,12.634,3.082,36.455,Rate is unstable interpret with caution
92651,13.322,1.252,66.41,Rate is unstable interpret with caution
92653,15.391,4.146,45.805,Rate is unstable interpret with caution
92655,29.896,5.894,122.471,Rate is unstable interpret with caution
92656,7.92,2.065,21.867,Rate is unstable interpret with caution
92657,0,,,Not applicable
92660,6.925,1.347,25.927,Rate is unstable interpret with caution
92661,0,,,Not applicable
92662,0,,,Not applicable
92663,2.303,0.058,67.525,Rate is unstable interpret with caution
92672,15.211,4.018,41.626,Rate is unstable interpret with caution
92673,12.22,2.52,43.11,Rate is unstable interpret with caution
92675,18.867,6.681,45.723,Rate may be unstable
92676,59.619,1.509,481.989,Rate is unstable interpret with caution
92677,12.509,4.656,29.18,Rate may be unstable
92679,3.881,0.098,29.574,Rate is unstable interpret with caution
92683,17.536,9.008,31.54,Rate is stable
92688,16,6.337,36.812,Rate may be unstable
92691,14.331,5.094,32.818,Rate may be unstable
92692,7.909,1.476,25.489,Rate is unstable interpret with caution
92694,6.169,0.73,30.4,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,26.066,12.827,48.933,Rate may be unstable
92703,28.996,16.693,47.533,Rate is stable
92704,18.714,10.323,31.981,Rate is stable
92705,21.718,10.1,41.816,Rate may be unstable
92706,14.544,5.317,35.191,Rate may be unstable
92707,32.559,18.741,55.036,Rate is stable
92708,13.831,5.048,31.808,Rate may be unstable
92780,16.602,6.95,34.255,Rate may be unstable
92782,0,,,Not applicable
92801,28.576,16.259,47.655,Rate is stable
92802,5.94,1.169,21.187,Rate is unstable interpret with caution
92804,15.302,7.462,28.5,Rate may be unstable
92805,19.87,10.474,37.315,Rate is stable
92806,11.663,3.587,30.438,Rate may be unstable
92807,13.579,4.268,35.172,Rate may be unstable
92808,14.062,2.865,50.714,Rate is unstable interpret with caution
92821,7.357,1.356,24.674,Rate is unstable interpret with caution
92823,0,,,Not applicable
92831,11.074,2.28,33.666,Rate is unstable interpret with caution
92832,27.911,10.694,63.543,Rate may be unstable
92833,9.297,2.82,24.088,Rate may be unstable
92835,6.311,0.16,37.791,Rate is unstable interpret with caution
92840,13.412,5.711,29.506,Rate may be unstable
92841,14.536,3.789,40.748,Rate is unstable interpret with caution
92843,8.782,2.295,24.055,Rate is unstable interpret with caution
92844,14.08,2.654,48.296,Rate is unstable interpret with caution
92845,16.514,2,65.967,Rate is unstable interpret with caution
92861,0,,,Not applicable
92865,3.883,0.098,32.597,Rate is unstable interpret with caution
92866,13.39,1.549,63.297,Rate is unstable interpret with caution
92867,14.203,4.918,34.37,Rate may be unstable
92868,33.346,11.4,80.81,Rate may be unstable
92869,23.784,9.52,49.945,Rate may be unstable
92870,4.118,0.498,16.266,Rate is unstable interpret with caution
92886,4.44,0.417,18.87,Rate is unstable interpret with caution
92887,14.695,3.001,57.761,Rate is unstable interpret with caution
California,14.48,14.092,14.877,Rate is stable
Orange,13.727,12.398,15.172,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
