Santa Cruz Deaths - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95003,9.416,1.077,41.434,Rate is unstable interpret with caution
95005,0,,,Not applicable
95006,5.027,0.127,152.802,Rate is unstable interpret with caution
95010,23.809,2.714,117.741,Rate is unstable interpret with caution
95017,0,,,Not applicable
95018,9.825,0.249,132.842,Rate is unstable interpret with caution
95019,0,,,Not applicable
95033,0,,,Not applicable
95060,17.206,7.29,38.19,Rate may be unstable
95062,4.546,0.497,23.488,Rate is unstable interpret with caution
95064,0,,,Not applicable
95065,0,,,Not applicable
95066,14.796,1.415,63.27,Rate is unstable interpret with caution
95073,0,,,Not applicable
95076,10.359,4.414,21.408,Rate may be unstable
California,4.3,4.095,4.508,Rate is stable
Santa Cruz,9.662,6.44,14.395,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
