Riverside Deaths - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,7.985,1.642,26.655,Rate is unstable interpret with caution
92028,25.096,12.095,47.612,Rate may be unstable
92059,0,,,Not applicable
92201,35.497,21.829,55.281,Rate is stable
92203,25.341,10.093,56.318,Rate may be unstable
92210,0,,,Not applicable
92211,30.155,6.68,93.788,Rate is unstable interpret with caution
92220,25.106,9.538,55.784,Rate may be unstable
92223,20.821,10.502,38.899,Rate is stable
92225,38.419,18.147,75.167,Rate may be unstable
92230,0,,,Not applicable
92234,43.228,27.573,65.487,Rate is stable
92236,8.902,2.834,28.531,Rate may be unstable
92239,0,,,Not applicable
92240,68.722,43.421,104.79,Rate is stable
92241,74.392,20.347,226.762,Rate may be unstable
92253,22.67,8.44,51.02,Rate may be unstable
92254,30.899,3.734,221.424,Rate is unstable interpret with caution
92260,50.358,24.087,98.054,Rate may be unstable
92262,84.917,48.291,141.659,Rate is stable
92264,57.082,20.751,143.686,Rate may be unstable
92270,9.76,0.733,220.7,Rate is unstable interpret with caution
92274,31.643,7.699,91.485,Rate is unstable interpret with caution
92276,57.395,4.695,292.18,Rate is unstable interpret with caution
92282,0,,,Not applicable
92320,58.501,13.574,168.976,Rate is unstable interpret with caution
92324,16.34,8.062,31.566,Rate may be unstable
92337,6.756,1.325,47.114,Rate is unstable interpret with caution
92373,24.488,9.797,53.751,Rate may be unstable
92399,35.815,20.479,59.104,Rate is stable
92501,20.155,5.307,58.923,Rate is unstable interpret with caution
92503,19.745,11.566,31.851,Rate is stable
92504,22.105,11.628,38.728,Rate is stable
92505,23.997,12.548,43.579,Rate is stable
92506,19.828,8.452,39.949,Rate may be unstable
92507,50.659,31.304,79.497,Rate is stable
92508,7.689,1.524,25.891,Rate is unstable interpret with caution
92509,20.582,11.572,34.323,Rate is stable
92518,171.893,4.352,3998.114,Rate is unstable interpret with caution
92530,33.048,19.348,53.643,Rate is stable
92532,21.527,6.881,125.252,Rate may be unstable
92536,56.122,5.115,490.881,Rate is unstable interpret with caution
92539,34.748,0.88,227.491,Rate is unstable interpret with caution
92543,58.681,34.184,96.071,Rate is stable
92544,38.34,22.593,62.284,Rate is stable
92545,52.887,29.892,87.6,Rate is stable
92548,11.32,0.287,86.569,Rate is unstable interpret with caution
92549,86.668,10.496,424.096,Rate is unstable interpret with caution
92551,7.558,0.891,31.181,Rate is unstable interpret with caution
92553,18.838,10.185,34.95,Rate is stable
92555,4.712,0.567,27.487,Rate is unstable interpret with caution
92557,19.19,8.751,39.637,Rate may be unstable
92561,0,,,Not applicable
92562,12.799,5.724,25.905,Rate may be unstable
92563,22.693,12.885,38.07,Rate is stable
92567,13.818,0.35,96.028,Rate is unstable interpret with caution
92570,23.397,12.858,40.392,Rate is stable
92571,22.287,11.7,61.71,Rate is stable
92582,10.08,1.153,93.953,Rate is unstable interpret with caution
92583,20.103,6.489,48.305,Rate may be unstable
92584,17.463,7.834,34.471,Rate may be unstable
92585,11.574,2.387,38.308,Rate is unstable interpret with caution
92586,29.975,5.232,105.281,Rate is unstable interpret with caution
92587,45.431,17.859,103.444,Rate may be unstable
92590,0,,,Not applicable
92591,2.479,0.063,18.363,Rate is unstable interpret with caution
92592,16.943,8.663,30.305,Rate is stable
92595,29.963,13.398,58.94,Rate may be unstable
92596,14.337,4.561,38.395,Rate may be unstable
92860,21.072,7.544,55.016,Rate may be unstable
92879,18.425,8.396,36.082,Rate may be unstable
92880,7.292,2.358,22.724,Rate may be unstable
92881,32.704,14.629,71.782,Rate may be unstable
92882,23.224,13.443,38.064,Rate is stable
92883,14.98,4.731,36.805,Rate may be unstable
California,18.66,18.23,19.098,Rate is stable
Riverside,23.56,21.625,25.637,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
