Santa Clara Deaths - by Zip Code 2014,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,0,,,Not applicable
94024,7.785,0.816,63.295,Rate is unstable interpret with caution
94035,0,,,Not applicable
94040,0,,,Not applicable
94041,8.175,0.207,62.244,Rate is unstable interpret with caution
94043,8.983,1.766,36.207,Rate is unstable interpret with caution
94085,4.012,0.102,58.868,Rate is unstable interpret with caution
94086,0,,,Not applicable
94087,0,,,Not applicable
94089,0,,,Not applicable
94301,4.593,0.116,44.062,Rate is unstable interpret with caution
94303,2.254,0.057,15.891,Rate is unstable interpret with caution
94304,0,,,Not applicable
94305,0,,,Not applicable
94306,0,,,Not applicable
94550,0,,,Not applicable
95002,0,,,Not applicable
95008,1.661,0.042,15.015,Rate is unstable interpret with caution
95013,0,,,Not applicable
95014,2.806,0.336,14.306,Rate is unstable interpret with caution
95020,3.32,0.4,16.67,Rate is unstable interpret with caution
95023,5.515,1.124,19.578,Rate is unstable interpret with caution
95030,0,,,Not applicable
95032,2.994,0.076,34.877,Rate is unstable interpret with caution
95033,15.827,0.401,114.795,Rate is unstable interpret with caution
95035,2.451,0.297,12.371,Rate is unstable interpret with caution
95037,1.315,0.033,14.775,Rate is unstable interpret with caution
95046,31.31,0.793,181.254,Rate is unstable interpret with caution
95050,2.215,0.056,17.428,Rate is unstable interpret with caution
95051,4.519,0.932,16.244,Rate is unstable interpret with caution
95053,0,,,Not applicable
95054,0,,,Not applicable
95070,0,,,Not applicable
95076,15.236,7.818,27.549,Rate is stable
95110,4.745,0.12,72.974,Rate is unstable interpret with caution
95111,2.608,0.316,14.91,Rate is unstable interpret with caution
95112,7.082,2.202,25.341,Rate may be unstable
95113,0,,,Not applicable
95116,0,,,Not applicable
95117,0,,,Not applicable
95118,0,,,Not applicable
95119,13.35,0.338,121.58,Rate is unstable interpret with caution
95120,1.421,0.036,29.032,Rate is unstable interpret with caution
95121,0,,,Not applicable
95122,3.266,0.385,15.907,Rate is unstable interpret with caution
95123,3.164,0.378,13.782,Rate is unstable interpret with caution
95124,5.849,1.187,19.337,Rate is unstable interpret with caution
95125,2.712,0.328,14.094,Rate is unstable interpret with caution
95126,11.552,3.047,39.017,Rate is unstable interpret with caution
95127,2.827,0.339,11.901,Rate is unstable interpret with caution
95128,2.997,0.076,24.793,Rate is unstable interpret with caution
95129,3.506,0.089,19.533,Rate is unstable interpret with caution
95130,0,,,Not applicable
95131,0,,,Not applicable
95132,0,,,Not applicable
95133,0,,,Not applicable
95134,0,,,Not applicable
95135,2.69,0.068,42.167,Rate is unstable interpret with caution
95136,6.749,0.663,28.277,Rate is unstable interpret with caution
95138,4.153,0.105,89.44,Rate is unstable interpret with caution
95139,0,,,Not applicable
95140,0,,,Not applicable
95148,0,,,Not applicable
California,4.925,4.71,5.148,Rate is stable
Santa Clara,2.803,2.12,3.66,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
