Kings Deaths - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93202,79.928,9.68,476.619,Rate is unstable interpret with caution
93204,0,,,Not applicable
93212,3.965,0.1,32.077,Rate is unstable interpret with caution
93230,14.472,6.792,28.012,Rate may be unstable
93239,0,,,Not applicable
93242,0,,,Not applicable
93245,11.356,2.299,35.305,Rate is unstable interpret with caution
93266,0,,,Not applicable
93631,6.367,0.161,48.605,Rate is unstable interpret with caution
93656,16.604,0.42,202.989,Rate is unstable interpret with caution
California,18.028,17.602,18.458,Rate is stable
Kings,10.043,5.645,17.095,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
