San Francisco Deaths - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94102,44.146,25.274,102.167,Rate is stable
94103,47.902,27.145,107.622,Rate is stable
94104,0,,,Not applicable
94105,8.939,0.226,495.581,Rate is unstable interpret with caution
94107,7.16,0.863,50.795,Rate is unstable interpret with caution
94108,12.965,1.04,163.093,Rate is unstable interpret with caution
94109,15.556,7.522,61.329,Rate may be unstable
94110,6.89,2.409,21.856,Rate may be unstable
94111,26.106,0.661,2613.977,Rate is unstable interpret with caution
94112,3.859,0.786,13.042,Rate is unstable interpret with caution
94114,3.735,0.433,59.597,Rate is unstable interpret with caution
94115,8.267,2.048,48.263,Rate is unstable interpret with caution
94116,5.145,1.044,21.694,Rate is unstable interpret with caution
94117,5.615,1.052,46.414,Rate is unstable interpret with caution
94118,0,,,Not applicable
94121,3.17,0.382,27.956,Rate is unstable interpret with caution
94122,1.514,0.038,14.504,Rate is unstable interpret with caution
94123,1.278,0.032,62.885,Rate is unstable interpret with caution
94124,17.311,6.25,40.157,Rate may be unstable
94127,3.891,0.099,45.838,Rate is unstable interpret with caution
94129,0,,,Not applicable
94130,0,,,Not applicable
94131,7.933,1.569,40.122,Rate is unstable interpret with caution
94132,11.291,2.304,45.208,Rate is unstable interpret with caution
94133,6.658,0.66,43.876,Rate is unstable interpret with caution
94134,5.389,0.651,21.362,Rate is unstable interpret with caution
94158,0,,,Not applicable
California,4.87,4.66,5.09,Rate is stable
San Francisco,9.203,7.395,11.52,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
