San Bernardino Deaths - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,19.202,6.984,43.055,Rate may be unstable
91708,0,,,Not applicable
91709,10.529,4.175,22.293,Rate may be unstable
91710,8.189,3.208,17.892,Rate may be unstable
91730,11.526,4.802,24.772,Rate may be unstable
91737,11.634,1.398,43.08,Rate is unstable interpret with caution
91739,0,,,Not applicable
91759,0,,,Not applicable
91761,11.056,4.305,24.946,Rate may be unstable
91762,10.699,3.889,24.776,Rate may be unstable
91763,4.22,0.51,20.166,Rate is unstable interpret with caution
91764,6.359,1.567,21.017,Rate is unstable interpret with caution
91765,14.313,4.623,35.292,Rate may be unstable
91784,1.727,0.044,25.859,Rate is unstable interpret with caution
91786,8.843,2.323,23.52,Rate is unstable interpret with caution
92242,28.121,0.712,1516.928,Rate is unstable interpret with caution
92252,73.205,24.209,187.375,Rate may be unstable
92256,0,,,Not applicable
92267,0,,,Not applicable
92277,9.894,0.839,53.469,Rate is unstable interpret with caution
92278,0,,,Not applicable
92280,0,,,Not applicable
92284,25.251,7.342,68.924,Rate may be unstable
92285,68.523,8.283,622.713,Rate is unstable interpret with caution
92301,9.361,1.896,45.518,Rate is unstable interpret with caution
92304,0,,,Not applicable
92305,0,,,Not applicable
92307,12.352,3.848,32.78,Rate may be unstable
92308,34.28,17.331,61.802,Rate is stable
92309,0,,,Not applicable
92310,0,,,Not applicable
92311,55.146,28.529,99.735,Rate is stable
92313,18.959,3.5,77.678,Rate is unstable interpret with caution
92314,15.57,1.285,82.823,Rate is unstable interpret with caution
92315,0,,,Not applicable
92316,12.141,3.272,36.809,Rate is unstable interpret with caution
92317,0,,,Not applicable
92321,0,,,Not applicable
92322,0,,,Not applicable
92324,14.585,6.543,29.423,Rate may be unstable
92325,5.809,0.147,87.629,Rate is unstable interpret with caution
92327,0,,,Not applicable
92332,0,,,Not applicable
92335,14.321,7.538,25.533,Rate is stable
92336,4.211,1.132,13.139,Rate is unstable interpret with caution
92337,3.042,0.077,31.847,Rate is unstable interpret with caution
92338,0,,,Not applicable
92339,0,,,Not applicable
92342,107.795,32.233,310.656,Rate may be unstable
92344,14.534,2.891,56.38,Rate is unstable interpret with caution
92345,13.095,6.173,25.059,Rate may be unstable
92346,7.977,2.513,20.292,Rate may be unstable
92347,0,,,Not applicable
92350,0,,,Not applicable
92352,0,,,Not applicable
92354,4.447,0.113,35.766,Rate is unstable interpret with caution
92356,0,,,Not applicable
92358,66.908,1.694,3870.098,Rate is unstable interpret with caution
92359,17.309,2.095,115.351,Rate is unstable interpret with caution
92363,141.433,35.974,390.091,Rate is unstable interpret with caution
92364,0,,,Not applicable
92365,41.36,1.047,973.869,Rate is unstable interpret with caution
92368,0,,,Not applicable
92371,9.219,1.038,68.691,Rate is unstable interpret with caution
92372,40.862,1.035,345.239,Rate is unstable interpret with caution
92373,14.031,3.507,42.1,Rate is unstable interpret with caution
92374,26.052,11.944,50.944,Rate may be unstable
92376,14.695,7.089,27.577,Rate may be unstable
92377,26.373,8.555,67.62,Rate may be unstable
92382,77.079,15.822,377.246,Rate is unstable interpret with caution
92385,0,,,Not applicable
92392,24.737,12.442,44.872,Rate is stable
92394,21.647,9.146,48.989,Rate may be unstable
92395,14.976,5.279,34.625,Rate may be unstable
92397,0,,,Not applicable
92399,22.485,10.819,43.606,Rate may be unstable
92401,0,,,Not applicable
92404,20.097,9.81,37.633,Rate may be unstable
92405,32.865,14.586,101.612,Rate may be unstable
92407,5.428,1.395,19.177,Rate is unstable interpret with caution
92408,23.219,4.585,86.347,Rate is unstable interpret with caution
92410,26.573,13.042,48.972,Rate may be unstable
92411,32.072,12.805,76.074,Rate may be unstable
93528,0,,,Not applicable
93555,30.397,12.679,62.75,Rate may be unstable
93562,0,,,Not applicable
California,14.48,14.092,14.877,Rate is stable
San Bernardino,13.475,11.943,15.16,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
