Solano Deaths - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94503,15.426,2.859,50.365,Rate is unstable interpret with caution
94510,14.14,2.829,45.834,Rate is unstable interpret with caution
94512,0,,,Not applicable
94533,21.991,12.144,37.055,Rate is stable
94534,16.527,6.008,37.912,Rate may be unstable
94535,0,,,Not applicable
94571,110.943,10.391,472.067,Rate is unstable interpret with caution
94585,22.149,7.922,50.692,Rate may be unstable
94589,27.606,10.598,60.009,Rate may be unstable
94590,20.026,7.705,43.46,Rate may be unstable
94591,14.159,6.019,30.025,Rate may be unstable
94592,0,,,Not applicable
95616,17.769,4.778,49.115,Rate is unstable interpret with caution
95618,7.87,0.923,32.047,Rate is unstable interpret with caution
95620,12.094,2.227,42.769,Rate is unstable interpret with caution
95687,14.991,7.289,28.296,Rate may be unstable
95688,12.912,3.505,33.644,Rate is unstable interpret with caution
95690,0,,,Not applicable
95694,0,,,Not applicable
California,18.66,18.23,19.098,Rate is stable
Solano,17.425,13.525,22.163,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
