Contra Costa Deaths - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,0,,,Not applicable
94506,0,,,Not applicable
94507,11.865,0.3,166.814,Rate is unstable interpret with caution
94509,39.422,25.061,60.385,Rate is stable
94513,5.962,1.598,19.578,Rate is unstable interpret with caution
94514,0,,,Not applicable
94517,0,,,Not applicable
94518,11.086,2.872,37.553,Rate is unstable interpret with caution
94519,0,,,Not applicable
94520,32.598,15.5,62.685,Rate may be unstable
94521,8.575,2.203,26.81,Rate is unstable interpret with caution
94523,13.522,3.98,35.598,Rate may be unstable
94525,0,,,Not applicable
94526,5.851,0.482,39.82,Rate is unstable interpret with caution
94528,0,,,Not applicable
94530,0,,,Not applicable
94531,7.207,1.382,22.669,Rate is unstable interpret with caution
94547,5.264,0.133,33.074,Rate is unstable interpret with caution
94548,0,,,Not applicable
94549,14.509,3.423,53.075,Rate is unstable interpret with caution
94551,14.019,4.394,36.059,Rate may be unstable
94553,21.28,9.876,42.267,Rate may be unstable
94556,0,,,Not applicable
94561,3.632,0.092,28.372,Rate is unstable interpret with caution
94563,16.027,0.406,127.483,Rate is unstable interpret with caution
94564,15.003,1.719,58.317,Rate is unstable interpret with caution
94565,19.564,11.34,31.989,Rate is stable
94569,0,,,Not applicable
94572,9.166,0.232,94.553,Rate is unstable interpret with caution
94582,1.656,0.042,17.723,Rate is unstable interpret with caution
94583,5.169,0.626,23.99,Rate is unstable interpret with caution
94595,27.784,5.01,132.903,Rate is unstable interpret with caution
94596,0,,,Not applicable
94597,0,,,Not applicable
94598,5.224,0.132,34.378,Rate is unstable interpret with caution
94707,9.935,0.252,93.264,Rate is unstable interpret with caution
94708,0,,,Not applicable
94801,15.68,5.025,39.442,Rate may be unstable
94803,9.017,1.006,41.019,Rate is unstable interpret with caution
94804,20.544,9.394,40.75,Rate may be unstable
94805,24.107,4.63,90.928,Rate is unstable interpret with caution
94806,5.5,1.131,17.156,Rate is unstable interpret with caution
California,14.48,14.092,14.877,Rate is stable
Contra Costa,11.215,9.275,13.48,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
