San Benito Deaths - by Zip Code 2010,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93925,0,,,Not applicable
93930,12.257,1.377,68.704,Rate is unstable interpret with caution
95004,82.489,15.166,285.452,Rate is unstable interpret with caution
95023,6.134,1.25,21.158,Rate is unstable interpret with caution
95043,0,,,Not applicable
95045,0,,,Not applicable
California,4.935,4.713,5.162,Rate is stable
San Benito,7.352,3.533,24.507,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
