Napa Deaths - by Zip Code 2020,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94503,4.115,0.104,30.045,Rate is unstable interpret with caution
94508,0,,,Not applicable
94515,5.072,0.128,123.377,Rate is unstable interpret with caution
94558,3.217,0.591,12.521,Rate is unstable interpret with caution
94559,6.846,0.806,30.436,Rate is unstable interpret with caution
94567,0,,,Not applicable
94574,16.658,0.422,154.948,Rate is unstable interpret with caution
94576,0,,,Not applicable
94599,0,,,Not applicable
95476,24.02,8.974,54.418,Rate may be unstable
California,13.543,13.18,13.91,Rate is stable
Napa,5.195,3.293,13.507,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
