Ventura Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,13.204,1.222,79.309,Rate is unstable interpret with caution
91301,31.714,12.643,72.57,Rate may be unstable
91307,21.938,7.526,60.072,Rate may be unstable
91320,16.136,6.261,36.995,Rate may be unstable
91360,7.988,1.581,25.742,Rate is unstable interpret with caution
91361,9.402,1.711,48.035,Rate is unstable interpret with caution
91362,15.861,5.258,39.278,Rate may be unstable
91377,10.824,1.27,74.914,Rate is unstable interpret with caution
93001,47.811,25.11,85.196,Rate is stable
93003,56.359,35.905,85.359,Rate is stable
93004,30.999,14.292,62.635,Rate may be unstable
93010,28.145,14.177,51.544,Rate is stable
93012,18.44,4.889,48.862,Rate is unstable interpret with caution
93015,20.775,5.541,74.535,Rate is unstable interpret with caution
93021,12.227,3.724,33.988,Rate may be unstable
93022,22.707,2.186,175.633,Rate is unstable interpret with caution
93023,77.062,38.67,145.66,Rate is stable
93030,46.625,30.27,69.469,Rate is stable
93033,25.591,15.11,41.269,Rate is stable
93035,42.176,19.232,83.447,Rate may be unstable
93036,32.613,17.631,55.779,Rate is stable
93041,28.674,10.626,70.082,Rate may be unstable
93042,0,,,Not applicable
93043,0,,,Not applicable
93060,12.554,2.571,37.764,Rate is unstable interpret with caution
93063,16.277,7.099,32.985,Rate may be unstable
93065,22.126,12.216,37.517,Rate is stable
93066,0,,,Not applicable
93225,47.516,5.754,484.151,Rate is unstable interpret with caution
93243,81.622,4.388,1290.051,Rate is unstable interpret with caution
93252,12.419,0.314,208.165,Rate is unstable interpret with caution
California,20.812,20.34,21.29,Rate is stable
Ventura,27.88,24.17,32.045,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
