Amador Deaths - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95629,0,,,Not applicable
95640,12.768,0.323,96.423,Rate is unstable interpret with caution
95642,8.635,0.219,114.336,Rate is unstable interpret with caution
95665,0,,,Not applicable
95666,24.05,0.609,258.109,Rate is unstable interpret with caution
95669,0,,,Not applicable
95685,51.083,1.293,284.615,Rate is unstable interpret with caution
95689,1428.152,36.158,7957.152,Rate is unstable interpret with caution
Amador,15.608,4.763,40.612,Rate may be unstable
California,4.87,4.66,5.09,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
