Lake Deaths - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95422,22.05,5.136,68.356,Rate is unstable interpret with caution
95423,0,,,Not applicable
95443,0,,,Not applicable
95451,0,,,Not applicable
95453,16.631,1.982,95.022,Rate is unstable interpret with caution
95457,0,,,Not applicable
95458,20.342,0.515,533.851,Rate is unstable interpret with caution
95461,0,,,Not applicable
95464,56.291,5.855,496.748,Rate is unstable interpret with caution
95467,0,,,Not applicable
95469,44.636,1.13,870.054,Rate is unstable interpret with caution
95485,0,,,Not applicable
95493,0,,,Not applicable
California,4.87,4.66,5.09,Rate is stable
Lake,12.422,5.57,26.61,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
