Kings Deaths - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93202,103.681,2.625,577.672,Rate is unstable interpret with caution
93204,0,,,Not applicable
93212,16.636,4.419,49.17,Rate is unstable interpret with caution
93230,14.514,6.791,28.043,Rate may be unstable
93239,0,,,Not applicable
93242,0,,,Not applicable
93245,1.493,0.038,18.175,Rate is unstable interpret with caution
93266,0,,,Not applicable
93631,18.556,3.33,66.981,Rate is unstable interpret with caution
93656,0,,,Not applicable
California,18.66,18.23,19.098,Rate is stable
Kings,11.285,6.657,18.535,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
