Santa Cruz Deaths - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95003,0,,,Not applicable
95005,12.991,0.329,277.606,Rate is unstable interpret with caution
95006,9.459,0.239,215.247,Rate is unstable interpret with caution
95010,4.825,0.122,71.464,Rate is unstable interpret with caution
95017,0,,,Not applicable
95018,45.03,3.687,200.039,Rate is unstable interpret with caution
95019,0,,,Not applicable
95033,0,,,Not applicable
95060,19.908,8.447,42.704,Rate may be unstable
95062,8.159,2.149,29.113,Rate is unstable interpret with caution
95064,0,,,Not applicable
95065,7.008,0.177,74.235,Rate is unstable interpret with caution
95066,0,,,Not applicable
95073,8.616,1.004,92.976,Rate is unstable interpret with caution
95076,7.939,3.168,17.557,Rate may be unstable
California,4.793,4.577,5.015,Rate is stable
Santa Cruz,9.485,6.308,14.092,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
