San Diego Deaths - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,4.236,0.107,39.51,Rate is unstable interpret with caution
91902,14.627,2.831,50.75,Rate is unstable interpret with caution
91905,0,,,Not applicable
91906,0,,,Not applicable
91910,6.173,1.993,15.889,Rate may be unstable
91911,3.391,0.411,12.25,Rate is unstable interpret with caution
91913,1.919,0.049,22.755,Rate is unstable interpret with caution
91914,0,,,Not applicable
91915,2.667,0.068,74.44,Rate is unstable interpret with caution
91916,0,,,Not applicable
91917,0,,,Not applicable
91932,18.012,5.705,47.629,Rate may be unstable
91934,0,,,Not applicable
91935,0,,,Not applicable
91941,7.268,1.299,26.887,Rate is unstable interpret with caution
91942,3.601,0.426,20.46,Rate is unstable interpret with caution
91945,13.824,3.657,39.811,Rate is unstable interpret with caution
91950,4.237,0.846,15.399,Rate is unstable interpret with caution
91962,39.69,1.005,5743.314,Rate is unstable interpret with caution
91963,0,,,Not applicable
91977,5.53,1.486,16.309,Rate is unstable interpret with caution
91978,0,,,Not applicable
91980,0,,,Not applicable
92003,68.75,5.985,299.774,Rate is unstable interpret with caution
92004,0,,,Not applicable
92007,9.034,0.229,72.472,Rate is unstable interpret with caution
92008,0,,,Not applicable
92009,4.776,0.504,22.919,Rate is unstable interpret with caution
92010,12.01,1.357,57.673,Rate is unstable interpret with caution
92011,7.687,0.875,39.166,Rate is unstable interpret with caution
92014,8.965,1.077,81.027,Rate is unstable interpret with caution
92019,4.174,0.403,19.383,Rate is unstable interpret with caution
92020,6.013,1.596,17.186,Rate is unstable interpret with caution
92021,6.014,1.53,17.064,Rate is unstable interpret with caution
92024,8.263,2.45,23.661,Rate may be unstable
92025,11.045,3.982,27.104,Rate may be unstable
92026,9.869,3.099,25.478,Rate may be unstable
92027,7.282,2.355,21.347,Rate may be unstable
92028,2.705,0.068,16.651,Rate is unstable interpret with caution
92029,6.135,0.155,46.516,Rate is unstable interpret with caution
92036,81.683,2.068,915.077,Rate is unstable interpret with caution
92037,6.112,0.89,24.96,Rate is unstable interpret with caution
92040,19.287,8.642,40.991,Rate may be unstable
92054,14.232,5.109,34.469,Rate may be unstable
92055,4.987,0.126,492.744,Rate is unstable interpret with caution
92056,3.88,0.775,15.805,Rate is unstable interpret with caution
92057,12.466,4.96,26.86,Rate may be unstable
92058,8.743,1.294,35.292,Rate is unstable interpret with caution
92059,0,,,Not applicable
92061,0,,,Not applicable
92064,4.651,0.563,17.947,Rate is unstable interpret with caution
92065,10.614,3.178,28.77,Rate may be unstable
92066,0,,,Not applicable
92067,0,,,Not applicable
92069,8.706,2.356,27.377,Rate is unstable interpret with caution
92070,0,,,Not applicable
92071,8.91,2.797,22.212,Rate may be unstable
92075,6.36,0.161,60.124,Rate is unstable interpret with caution
92078,9.838,2.657,25.904,Rate is unstable interpret with caution
92081,5.59,0.671,26.544,Rate is unstable interpret with caution
92082,14.154,1.702,52.339,Rate is unstable interpret with caution
92083,7.319,1.471,30.532,Rate is unstable interpret with caution
92084,11.447,4.103,26.979,Rate may be unstable
92086,0,,,Not applicable
92091,0,,,Not applicable
92101,22.497,10.384,119.968,Rate may be unstable
92102,19.249,8.4,42.525,Rate may be unstable
92103,7.562,1.558,49.556,Rate is unstable interpret with caution
92104,11.099,3.843,36.989,Rate may be unstable
92105,9.58,3.49,23.921,Rate may be unstable
92106,6.435,0.163,41.527,Rate is unstable interpret with caution
92107,13.429,3.872,48.926,Rate may be unstable
92108,22.124,6.056,91.962,Rate may be unstable
92109,12.301,4.517,39.715,Rate may be unstable
92110,16.313,4.912,49.906,Rate may be unstable
92111,10.305,3.704,24.441,Rate may be unstable
92113,9.293,2.503,27.81,Rate is unstable interpret with caution
92114,14.921,7.524,27.762,Rate is stable
92115,3.596,0.417,18.999,Rate is unstable interpret with caution
92116,12.25,3.985,50.244,Rate may be unstable
92117,6.578,1.746,20.225,Rate is unstable interpret with caution
92118,11.038,1.13,46.266,Rate is unstable interpret with caution
92119,0,,,Not applicable
92120,7.623,0.923,34.465,Rate is unstable interpret with caution
92121,0,,,Not applicable
92122,3.385,0.247,26.561,Rate is unstable interpret with caution
92123,6.423,0.747,31.795,Rate is unstable interpret with caution
92124,0,,,Not applicable
92126,5.224,1.582,14.614,Rate may be unstable
92127,9.552,2.371,27.81,Rate is unstable interpret with caution
92128,2.357,0.06,17.591,Rate is unstable interpret with caution
92129,8.132,2.084,25.335,Rate is unstable interpret with caution
92130,7.241,1.484,28.711,Rate is unstable interpret with caution
92131,3.536,0.09,22.376,Rate is unstable interpret with caution
92134,0,,,Not applicable
92135,0,,,Not applicable
92136,0,,,Not applicable
92139,12.547,3.994,33.669,Rate may be unstable
92140,0,,,Not applicable
92145,0,,,Not applicable
92152,0,,,Not applicable
92154,5.739,2.087,14.079,Rate may be unstable
92155,0,,,Not applicable
92173,6.944,0.841,30.124,Rate is unstable interpret with caution
92536,0,,,Not applicable
92561,0,,,Not applicable
92590,13.708,0.347,212.343,Rate is unstable interpret with caution
92592,5.094,1.341,15.066,Rate is unstable interpret with caution
92672,25.18,10.555,54.166,Rate may be unstable
California,5.222,5.005,5.45,Rate is stable
San Diego,7.81,6.91,8.805,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
