Sacramento Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,0,,,Not applicable
95608,19.177,9.249,37.789,Rate may be unstable
95610,28.448,13.88,54.272,Rate may be unstable
95615,0,,,Not applicable
95621,19.565,7.559,43.086,Rate may be unstable
95624,11.297,4.738,23.634,Rate may be unstable
95626,64.438,19.705,209.437,Rate may be unstable
95628,27.234,12.389,54.493,Rate may be unstable
95630,4.666,0.962,14.691,Rate is unstable interpret with caution
95632,12.563,3.379,34.997,Rate is unstable interpret with caution
95638,49.86,1.262,1514.098,Rate is unstable interpret with caution
95641,0,,,Not applicable
95652,0,,,Not applicable
95655,49.38,5.969,425.956,Rate is unstable interpret with caution
95660,43.181,20.831,80.746,Rate may be unstable
95662,6.871,0.791,28.339,Rate is unstable interpret with caution
95670,25.776,14.696,43.985,Rate is stable
95673,9.854,0.864,49.723,Rate is unstable interpret with caution
95678,18.385,7.337,38.789,Rate may be unstable
95683,0,,,Not applicable
95690,0,,,Not applicable
95693,0,,,Not applicable
95742,0,,,Not applicable
95757,10.403,3.269,25.735,Rate may be unstable
95758,9.344,3.339,21.592,Rate may be unstable
95811,129.734,36.492,656.442,Rate may be unstable
95814,48.909,14.668,287.554,Rate may be unstable
95815,67.971,38.407,126.235,Rate is stable
95816,35.985,11.343,143.488,Rate may be unstable
95817,10.487,0.266,84.379,Rate is unstable interpret with caution
95818,22.284,7.195,67.59,Rate may be unstable
95819,0,,,Not applicable
95820,33.46,17.059,61.508,Rate is stable
95821,40.754,19.785,76.431,Rate may be unstable
95822,31.165,15.864,55.639,Rate is stable
95823,38.276,24.222,58.511,Rate is stable
95824,21.599,7.883,50.29,Rate may be unstable
95825,19.132,6.701,46.546,Rate may be unstable
95826,22.073,8.405,47.841,Rate may be unstable
95827,38.175,15.217,81.564,Rate may be unstable
95828,18.553,8.367,36.22,Rate may be unstable
95829,13.155,3.496,43.28,Rate is unstable interpret with caution
95830,0,,,Not applicable
95831,15.506,5.097,37.902,Rate may be unstable
95832,35.124,2.987,440.582,Rate is unstable interpret with caution
95833,23.544,10.351,50.938,Rate may be unstable
95834,9.497,1.844,37.36,Rate is unstable interpret with caution
95835,15.755,5.714,41.947,Rate may be unstable
95837,0,,,Not applicable
95838,26.795,12.958,51.615,Rate may be unstable
95841,33.83,9.168,87.553,Rate is unstable interpret with caution
95842,31.554,13.653,64.578,Rate may be unstable
95843,28.008,13.284,56.332,Rate may be unstable
95864,22.067,5.649,60.569,Rate is unstable interpret with caution
California,20.812,20.34,21.29,Rate is stable
Sacramento,22.058,19.725,24.613,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
