Butte Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95901,39.995,19.943,73.083,Rate may be unstable
95914,0,,,Not applicable
95916,0,,,Not applicable
95917,28.579,0.724,249.479,Rate is unstable interpret with caution
95926,44.939,23.279,80.514,Rate is stable
95928,30.024,14.449,58.696,Rate may be unstable
95938,0,,,Not applicable
95941,0,,,Not applicable
95942,204.813,5.185,1146.563,Rate is unstable interpret with caution
95948,20.972,3.433,86.529,Rate is unstable interpret with caution
95954,31.207,6.736,108.103,Rate is unstable interpret with caution
95965,55.602,28.514,102.596,Rate is stable
95966,54.147,29.559,94.565,Rate is stable
95968,0,,,Not applicable
95969,40.938,14.502,119.273,Rate may be unstable
95973,35.323,16.967,66.178,Rate may be unstable
Butte,42.695,33.492,53.858,Rate is stable
California,20.812,20.34,21.29,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
