Ventura Deaths - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,20.072,3.126,71.802,Rate is unstable interpret with caution
91301,7.659,1.553,34.483,Rate is unstable interpret with caution
91307,0,,,Not applicable
91320,14.999,5.264,34.922,Rate may be unstable
91360,13.579,4.155,34.161,Rate may be unstable
91361,0,,,Not applicable
91362,11.917,2.819,36.667,Rate is unstable interpret with caution
91377,21.026,2.538,108.634,Rate is unstable interpret with caution
93001,18.044,6.099,46.639,Rate may be unstable
93003,8.81,2.677,23.627,Rate may be unstable
93004,5.483,0.628,24.992,Rate is unstable interpret with caution
93010,12.217,3.318,31.725,Rate is unstable interpret with caution
93012,3.542,0.09,24.373,Rate is unstable interpret with caution
93015,4.966,0.126,36.861,Rate is unstable interpret with caution
93021,3.285,0.083,21.595,Rate is unstable interpret with caution
93022,29.177,3.533,153.202,Rate is unstable interpret with caution
93023,22.092,4.534,68.095,Rate is unstable interpret with caution
93030,11.371,4.471,27.661,Rate may be unstable
93033,10.017,3.991,22.567,Rate may be unstable
93035,10.029,1.888,35.131,Rate is unstable interpret with caution
93036,9.578,2.512,28.782,Rate is unstable interpret with caution
93041,15.381,4.616,48.856,Rate may be unstable
93042,0,,,Not applicable
93043,0,,,Not applicable
93060,2.528,0.064,22.026,Rate is unstable interpret with caution
93063,13.791,6.159,28.39,Rate may be unstable
93065,8.452,3.291,18.745,Rate may be unstable
93066,0,,,Not applicable
93225,0,,,Not applicable
93243,0,,,Not applicable
93252,0,,,Not applicable
California,5.222,5.005,5.45,Rate is stable
Ventura,9.805,7.803,12.215,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
