Los Angeles Deaths - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,0,,,Not applicable
90002,0,,,Not applicable
90003,0,,,Not applicable
90004,1.115,0.028,10.671,Rate is unstable interpret with caution
90005,0,,,Not applicable
90006,1.221,0.031,13.346,Rate is unstable interpret with caution
90007,7.578,0.839,31.645,Rate is unstable interpret with caution
90008,12.404,3.931,35.364,Rate may be unstable
90010,0,,,Not applicable
90011,5.054,1.019,18.04,Rate is unstable interpret with caution
90012,2.449,0.062,32.107,Rate is unstable interpret with caution
90013,8.646,1.045,2313.502,Rate is unstable interpret with caution
90014,5.574,0.141,3723.751,Rate is unstable interpret with caution
90015,3.812,0.097,46.297,Rate is unstable interpret with caution
90016,3.557,0.429,17.934,Rate is unstable interpret with caution
90017,5.531,0.14,34.858,Rate is unstable interpret with caution
90018,2.402,0.061,13.628,Rate is unstable interpret with caution
90019,5.391,1.457,15.701,Rate is unstable interpret with caution
90020,2.043,0.052,20.199,Rate is unstable interpret with caution
90021,22.349,0.566,809.228,Rate is unstable interpret with caution
90022,1.375,0.035,9.698,Rate is unstable interpret with caution
90023,2.535,0.064,21.107,Rate is unstable interpret with caution
90024,2.6,0.066,34.543,Rate is unstable interpret with caution
90025,4.47,0.889,30.552,Rate is unstable interpret with caution
90026,1.636,0.041,11.188,Rate is unstable interpret with caution
90027,2.206,0.056,26.492,Rate is unstable interpret with caution
90028,9.595,1.964,62.911,Rate is unstable interpret with caution
90029,1.881,0.048,17.279,Rate is unstable interpret with caution
90031,0,,,Not applicable
90032,7.407,1.526,23.285,Rate is unstable interpret with caution
90033,5.616,0.673,21.889,Rate is unstable interpret with caution
90034,1.404,0.17,15.265,Rate is unstable interpret with caution
90035,9.47,1.888,34.84,Rate is unstable interpret with caution
90036,1.165,0.03,30.081,Rate is unstable interpret with caution
90037,3.047,0.369,17.129,Rate is unstable interpret with caution
90038,10.389,2.586,44.984,Rate is unstable interpret with caution
90039,2.564,0.065,28.896,Rate is unstable interpret with caution
90040,0,,,Not applicable
90041,0,,,Not applicable
90042,0,,,Not applicable
90043,0,,,Not applicable
90044,3.431,0.702,11.841,Rate is unstable interpret with caution
90045,2.158,0.055,19.082,Rate is unstable interpret with caution
90046,7.164,2.41,37.196,Rate may be unstable
90047,0,,,Not applicable
90048,5.472,0.139,95.089,Rate is unstable interpret with caution
90049,5.144,0.575,25.175,Rate is unstable interpret with caution
90056,0,,,Not applicable
90057,0,,,Not applicable
90058,0,,,Not applicable
90059,0,,,Not applicable
90061,0,,,Not applicable
90062,0,,,Not applicable
90063,1.79,0.045,12.923,Rate is unstable interpret with caution
90064,10.506,2.129,42.384,Rate is unstable interpret with caution
90065,2.1,0.053,13.684,Rate is unstable interpret with caution
90066,5.665,1.49,19.363,Rate is unstable interpret with caution
90067,0,,,Not applicable
90068,11.113,2.036,67.826,Rate is unstable interpret with caution
90069,2.538,0.064,133.471,Rate is unstable interpret with caution
90071,0,,,Not applicable
90073,0,,,Not applicable
90077,0,,,Not applicable
90089,0,,,Not applicable
90094,0,,,Not applicable
90095,0,,,Not applicable
90201,0,,,Not applicable
90210,29.948,6.054,90.03,Rate is unstable interpret with caution
90211,11.829,0.299,118.847,Rate is unstable interpret with caution
90212,0,,,Not applicable
90220,0,,,Not applicable
90221,0,,,Not applicable
90222,3.613,0.091,38.295,Rate is unstable interpret with caution
90230,2.951,0.075,21.721,Rate is unstable interpret with caution
90232,6.413,0.162,63.37,Rate is unstable interpret with caution
90240,3.345,0.085,31.152,Rate is unstable interpret with caution
90241,1.694,0.043,13.025,Rate is unstable interpret with caution
90242,0,,,Not applicable
90245,8.369,0.212,50.14,Rate is unstable interpret with caution
90247,0,,,Not applicable
90248,0,,,Not applicable
90249,0,,,Not applicable
90250,0.902,0.023,7.967,Rate is unstable interpret with caution
90254,4.739,0.12,49.144,Rate is unstable interpret with caution
90255,1.164,0.029,10.904,Rate is unstable interpret with caution
90260,7.356,1.495,28.369,Rate is unstable interpret with caution
90262,1.602,0.041,15.38,Rate is unstable interpret with caution
90263,0,,,Not applicable
90265,2.739,0.069,44.573,Rate is unstable interpret with caution
90266,7.668,0.848,35.73,Rate is unstable interpret with caution
90270,0,,,Not applicable
90272,5.124,0.13,50.4,Rate is unstable interpret with caution
90274,0,,,Not applicable
90275,11.451,1.88,40.385,Rate is unstable interpret with caution
90277,4.509,0.533,25.462,Rate is unstable interpret with caution
90278,5.214,0.619,24.57,Rate is unstable interpret with caution
90280,1.352,0.034,10.568,Rate is unstable interpret with caution
90290,0,,,Not applicable
90291,10.809,3.508,52.589,Rate may be unstable
90292,10.629,2.169,127.84,Rate is unstable interpret with caution
90293,13.677,2.747,201.073,Rate is unstable interpret with caution
90301,2.217,0.056,21,Rate is unstable interpret with caution
90302,0,,,Not applicable
90303,0,,,Not applicable
90304,0,,,Not applicable
90305,3.074,0.078,38.134,Rate is unstable interpret with caution
90401,4.577,0.116,507.647,Rate is unstable interpret with caution
90402,0,,,Not applicable
90403,0,,,Not applicable
90404,3.764,0.095,41.094,Rate is unstable interpret with caution
90405,8.009,1.644,35.831,Rate is unstable interpret with caution
90501,6.309,1.263,24.678,Rate is unstable interpret with caution
90502,6.515,0.165,43.303,Rate is unstable interpret with caution
90503,2.449,0.062,15.422,Rate is unstable interpret with caution
90504,3.368,0.085,21.174,Rate is unstable interpret with caution
90505,3.815,0.097,21.258,Rate is unstable interpret with caution
90506,0,,,Not applicable
90601,2.453,0.062,17.691,Rate is unstable interpret with caution
90602,0,,,Not applicable
90603,11.043,1.256,48.173,Rate is unstable interpret with caution
90604,4.185,0.507,18.532,Rate is unstable interpret with caution
90605,0,,,Not applicable
90606,5.599,0.67,23.223,Rate is unstable interpret with caution
90623,16.491,3.354,59.644,Rate is unstable interpret with caution
90631,7.815,2.738,18.743,Rate may be unstable
90638,4.718,0.535,18.481,Rate is unstable interpret with caution
90639,0,,,Not applicable
90640,1.804,0.046,10.835,Rate is unstable interpret with caution
90650,1.81,0.219,7.885,Rate is unstable interpret with caution
90660,1.356,0.034,9.518,Rate is unstable interpret with caution
90670,7.293,0.185,41.605,Rate is unstable interpret with caution
90701,7.546,0.191,51.718,Rate is unstable interpret with caution
90703,0,,,Not applicable
90704,0,,,Not applicable
90706,5.556,1.487,15.767,Rate is unstable interpret with caution
90710,0,,,Not applicable
90712,0,,,Not applicable
90713,0,,,Not applicable
90715,5.135,0.13,36.793,Rate is unstable interpret with caution
90716,8.755,0.222,62.76,Rate is unstable interpret with caution
90717,5.666,0.143,34.446,Rate is unstable interpret with caution
90723,6.219,1.672,22.604,Rate is unstable interpret with caution
90731,5.12,0.99,17.319,Rate is unstable interpret with caution
90732,0,,,Not applicable
90740,28.86,6.359,86.3,Rate is unstable interpret with caution
90744,2.131,0.054,15.632,Rate is unstable interpret with caution
90745,2.699,0.324,13.467,Rate is unstable interpret with caution
90746,4.309,0.109,27.86,Rate is unstable interpret with caution
90747,0,,,Not applicable
90755,0,,,Not applicable
90802,3.618,0.388,22.909,Rate is unstable interpret with caution
90803,1.835,0.046,35.139,Rate is unstable interpret with caution
90804,4.945,0.592,45.039,Rate is unstable interpret with caution
90805,1.808,0.21,13.451,Rate is unstable interpret with caution
90806,2.106,0.053,17.857,Rate is unstable interpret with caution
90807,2.163,0.055,18.395,Rate is unstable interpret with caution
90808,3.327,0.084,19.177,Rate is unstable interpret with caution
90810,1.757,0.044,20.93,Rate is unstable interpret with caution
90813,1.891,0.048,20.185,Rate is unstable interpret with caution
90814,6.912,0.836,45.611,Rate is unstable interpret with caution
90815,6.628,1.23,24.651,Rate is unstable interpret with caution
90822,0,,,Not applicable
90840,0,,,Not applicable
91001,6.773,1.337,23.502,Rate is unstable interpret with caution
91006,1.831,0.046,21.455,Rate is unstable interpret with caution
91007,0,,,Not applicable
91008,0,,,Not applicable
91010,8.797,0.918,35.855,Rate is unstable interpret with caution
91011,0,,,Not applicable
91016,2.169,0.055,16.073,Rate is unstable interpret with caution
91020,0,,,Not applicable
91024,6.389,0.162,76.223,Rate is unstable interpret with caution
91030,0,,,Not applicable
91040,8.04,0.773,47.417,Rate is unstable interpret with caution
91042,7.282,0.797,32.351,Rate is unstable interpret with caution
91101,4.46,0.113,49.802,Rate is unstable interpret with caution
91103,0,,,Not applicable
91104,2.193,0.056,16.904,Rate is unstable interpret with caution
91105,0,,,Not applicable
91106,0,,,Not applicable
91107,3.408,0.086,25.099,Rate is unstable interpret with caution
91108,0,,,Not applicable
91201,4.418,0.112,35.37,Rate is unstable interpret with caution
91202,0,,,Not applicable
91203,0,,,Not applicable
91204,0,,,Not applicable
91205,6.82,1.395,24.414,Rate is unstable interpret with caution
91206,0,,,Not applicable
91207,0,,,Not applicable
91208,7.385,0.187,45.808,Rate is unstable interpret with caution
91214,7.814,0.946,30.364,Rate is unstable interpret with caution
91301,6.829,0.173,39.708,Rate is unstable interpret with caution
91302,9.684,1.173,49.495,Rate is unstable interpret with caution
91303,9.577,1.878,57.881,Rate is unstable interpret with caution
91304,4.201,0.48,16.309,Rate is unstable interpret with caution
91306,1.791,0.045,13.854,Rate is unstable interpret with caution
91307,7.991,0.777,35.057,Rate is unstable interpret with caution
91311,2.541,0.064,20.879,Rate is unstable interpret with caution
91316,0,,,Not applicable
91321,2.594,0.066,19.195,Rate is unstable interpret with caution
91324,5.716,0.615,27.697,Rate is unstable interpret with caution
91325,2.447,0.062,21.589,Rate is unstable interpret with caution
91326,2.829,0.072,21.032,Rate is unstable interpret with caution
91330,0,,,Not applicable
91331,3.262,0.881,10.175,Rate is unstable interpret with caution
91335,1.099,0.028,7.881,Rate is unstable interpret with caution
91340,9.318,1.902,34.216,Rate is unstable interpret with caution
91342,3.673,0.997,10.953,Rate is unstable interpret with caution
91343,4.241,0.849,14.681,Rate is unstable interpret with caution
91344,12.987,5.365,28.089,Rate may be unstable
91345,0,,,Not applicable
91350,5.791,0.701,27.555,Rate is unstable interpret with caution
91351,2.863,0.072,22.753,Rate is unstable interpret with caution
91352,1.536,0.039,13.654,Rate is unstable interpret with caution
91354,4.147,0.105,31.517,Rate is unstable interpret with caution
91355,2.902,0.073,19.555,Rate is unstable interpret with caution
91356,0,,,Not applicable
91361,2.74,0.069,35.545,Rate is unstable interpret with caution
91362,3.37,0.085,24.401,Rate is unstable interpret with caution
91364,5.292,0.628,28.334,Rate is unstable interpret with caution
91367,5.985,0.722,22.771,Rate is unstable interpret with caution
91371,0,,,Not applicable
91381,4.578,0.116,109.194,Rate is unstable interpret with caution
91384,5.244,0.633,42.205,Rate is unstable interpret with caution
91387,0,,,Not applicable
91390,5.51,0.14,42.705,Rate is unstable interpret with caution
91401,4.311,0.502,23.326,Rate is unstable interpret with caution
91402,3.422,0.387,14.562,Rate is unstable interpret with caution
91403,2.777,0.07,36.717,Rate is unstable interpret with caution
91405,0,,,Not applicable
91406,6.554,1.76,19.322,Rate is unstable interpret with caution
91411,11.382,1.199,50.34,Rate is unstable interpret with caution
91423,0,,,Not applicable
91436,0,,,Not applicable
91501,0,,,Not applicable
91502,0,,,Not applicable
91504,0,,,Not applicable
91505,8.496,1.728,31.248,Rate is unstable interpret with caution
91506,4.912,0.124,40.312,Rate is unstable interpret with caution
91601,3.262,0.392,25.175,Rate is unstable interpret with caution
91602,10.242,1.233,81.045,Rate is unstable interpret with caution
91604,9.853,1.815,37.429,Rate is unstable interpret with caution
91605,0,,,Not applicable
91606,5.381,1.1,18.934,Rate is unstable interpret with caution
91607,1.802,0.046,23.086,Rate is unstable interpret with caution
91608,0,,,Not applicable
91702,1.715,0.043,14.66,Rate is unstable interpret with caution
91706,1.205,0.031,10.176,Rate is unstable interpret with caution
91711,2.149,0.054,20.813,Rate is unstable interpret with caution
91722,2.995,0.076,22.364,Rate is unstable interpret with caution
91723,4.73,0.12,48.717,Rate is unstable interpret with caution
91724,3.134,0.079,29.239,Rate is unstable interpret with caution
91731,8.965,1.787,30.006,Rate is unstable interpret with caution
91732,2.943,0.354,12.736,Rate is unstable interpret with caution
91733,4.745,0.573,18.633,Rate is unstable interpret with caution
91740,8.4,0.923,33.85,Rate is unstable interpret with caution
91741,2.213,0.056,23.588,Rate is unstable interpret with caution
91744,1.476,0.037,8.957,Rate is unstable interpret with caution
91745,1.809,0.046,12.635,Rate is unstable interpret with caution
91746,0,,,Not applicable
91748,0,,,Not applicable
91750,4.359,0.518,21.654,Rate is unstable interpret with caution
91754,2.835,0.072,22.864,Rate is unstable interpret with caution
91755,0,,,Not applicable
91766,3.019,0.341,14.801,Rate is unstable interpret with caution
91767,7.317,1.992,20.773,Rate is unstable interpret with caution
91768,4.043,0.454,23.263,Rate is unstable interpret with caution
91770,0,,,Not applicable
91773,9.318,1.881,29.6,Rate is unstable interpret with caution
91775,0,,,Not applicable
91776,0,,,Not applicable
91780,2.436,0.062,18.233,Rate is unstable interpret with caution
91789,1.312,0.033,15.918,Rate is unstable interpret with caution
91790,0,,,Not applicable
91791,3.459,0.419,19.082,Rate is unstable interpret with caution
91792,0,,,Not applicable
91801,2.986,0.36,16.25,Rate is unstable interpret with caution
91803,0,,,Not applicable
92301,0,,,Not applicable
93243,0,,,Not applicable
93510,9.948,0.252,196.881,Rate is unstable interpret with caution
93532,27.522,0.697,364.69,Rate is unstable interpret with caution
93534,2.219,0.056,16.66,Rate is unstable interpret with caution
93535,9.933,3.592,24.175,Rate may be unstable
93536,8.522,3.395,20.09,Rate may be unstable
93543,0,,,Not applicable
93544,0,,,Not applicable
93550,3.166,0.652,13.528,Rate is unstable interpret with caution
93551,4.432,0.518,17.638,Rate is unstable interpret with caution
93552,0,,,Not applicable
93553,0,,,Not applicable
93560,7.249,0.875,63.418,Rate is unstable interpret with caution
93563,0,,,Not applicable
93591,0,,,Not applicable
California,4.87,4.66,5.09,Rate is stable
Los Angeles,3.21,2.882,3.572,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
