Tehama Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95428,91.867,10.487,445.055,Rate is unstable interpret with caution
95963,42.298,15.992,103.194,Rate may be unstable
95973,35.323,16.967,66.178,Rate may be unstable
96021,41.5,15.944,101.939,Rate may be unstable
96022,20.964,4.796,78.249,Rate is unstable interpret with caution
96035,23.624,0.598,6776.479,Rate is unstable interpret with caution
96055,32.218,0.816,196.114,Rate is unstable interpret with caution
96059,614.439,15.556,5697.487,Rate is unstable interpret with caution
96063,0,,,Not applicable
96075,0,,,Not applicable
96076,0,,,Not applicable
96080,59.738,32.066,103.431,Rate is stable
California,20.812,20.34,21.29,Rate is stable
Tehama,45.14,29.52,67.13,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
