Alameda  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,336.407,332.24,340.627,Rate is stable
94502,217.29,209.946,224.894,Rate is stable
94514,669.654,625.065,717.104,Rate is stable
94536,270.486,266.885,274.13,Rate is stable
94538,269.484,265.545,273.474,Rate is stable
94539,152.941,149.62,156.332,Rate is stable
94541,437.225,432.242,442.259,Rate is stable
94542,322.995,313.04,333.265,Rate is stable
94544,370.459,366.181,374.779,Rate is stable
94545,343.502,337.446,349.656,Rate is stable
94546,414.142,408.58,419.776,Rate is stable
94550,423.95,418.642,429.321,Rate is stable
94551,405.192,399.023,411.456,Rate is stable
94552,224.491,217.221,232.004,Rate is stable
94555,183.698,179.188,188.32,Rate is stable
94560,274.408,269.832,279.052,Rate is stable
94566,318.465,313.487,323.532,Rate is stable
94568,324.637,319.498,329.854,Rate is stable
94577,324.741,320.05,329.496,Rate is stable
94578,602.46,594.859,610.15,Rate is stable
94579,293.357,286.816,300.045,Rate is stable
94580,355.557,349,362.228,Rate is stable
94586,596.356,530.013,670.99,Rate is stable
94587,247.124,243.742,250.548,Rate is stable
94588,301.665,295.985,307.45,Rate is stable
94601,361.081,355.474,366.77,Rate is stable
94602,285.987,280.436,291.64,Rate is stable
94603,458.77,450.893,466.78,Rate is stable
94605,404.68,399.11,410.321,Rate is stable
94606,285.113,279.92,290.397,Rate is stable
94607,346.796,339.884,353.854,Rate is stable
94608,347.625,340.964,354.45,Rate is stable
94609,444.362,434.761,454.186,Rate is stable
94610,256.051,250.473,261.783,Rate is stable
94611,249.61,244.916,254.412,Rate is stable
94612,307.461,299.261,316.148,Rate is stable
94613,825.972,431.986,1441.899,Rate is stable
94618,216.61,209.735,223.729,Rate is stable
94619,324.917,318.135,331.831,Rate is stable
94621,539.855,530.868,548.99,Rate is stable
94702,317.477,309.531,325.648,Rate is stable
94703,277.433,270.239,284.808,Rate is stable
94704,316.338,304.163,329.483,Rate is stable
94705,269.474,261.648,277.601,Rate is stable
94706,205.983,199.347,212.826,Rate is stable
94707,207.681,199.911,215.762,Rate is stable
94708,172.741,165.505,180.331,Rate is stable
94709,231.296,220.989,242.518,Rate is stable
94710,455.603,437.08,475.069,Rate is stable
94720,21.545,12.784,50.049,Rate is stable
95391,516.127,492.876,540.794,Rate is stable
Alameda,317.019,316.199,317.84,Rate is stable
California,400.571,400.379,400.762,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
