Nevada  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95602,849.84,835.904,864.016,Rate is stable
95728,381.041,320.828,451.887,Rate is stable
95945,1069.553,1056.854,1082.4,Rate is stable
95946,737.202,718.368,756.526,Rate is stable
95949,743.443,730.251,756.867,Rate is stable
95959,667.842,655.46,680.469,Rate is stable
95960,1767.006,1662.12,1889.887,Rate is stable
95975,1132.597,1034.017,1241.872,Rate is stable
95977,1190.699,1104.03,1284.639,Rate is stable
96111,47.484,23.519,90.043,Rate may be unstable
96161,410.337,397.418,423.755,Rate is stable
California,562.338,562.108,562.57,Rate is stable
Nevada,744.32,738.99,749.685,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
