San Bernardino  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,623.082,615.464,630.781,Rate is stable
91708,1199.818,1113.121,1296.733,Rate is stable
91709,394.035,389.489,398.631,Rate is stable
91710,464.912,460.235,469.638,Rate is stable
91730,708.256,701.475,715.096,Rate is stable
91737,553.441,543.727,563.33,Rate is stable
91739,433.616,426.094,441.322,Rate is stable
91759,820.377,736.566,917.091,Rate is stable
91761,552.505,545.714,559.389,Rate is stable
91762,588.434,581.629,595.317,Rate is stable
91763,560.904,552.817,569.092,Rate is stable
91764,597.973,590.732,605.3,Rate is stable
91765,294.177,289.37,299.058,Rate is stable
91784,475.666,467.407,484.065,Rate is stable
91786,809.77,802.058,817.544,Rate is stable
92242,433.499,378.801,497.089,Rate is stable
92252,1455.871,1431.199,1480.959,Rate is stable
92256,1250.219,1205.406,1296.925,Rate is stable
92277,799.705,786.518,813.088,Rate is stable
92278,3.304,0.899,11.323,Rate is unstable interpret with caution
92280,0,,,Not applicable
92284,1398.842,1384.233,1413.616,Rate is stable
92285,1433.965,1381.398,1488.998,Rate is stable
92301,1044.167,1031.147,1057.349,Rate is stable
92304,10.32,0.261,57.499,Rate is unstable interpret with caution
92305,943.922,813.299,1096.487,Rate is stable
92307,1285.619,1273.928,1297.409,Rate is stable
92308,1059.543,1049.385,1069.791,Rate is stable
92309,466.269,391.394,555.301,Rate is stable
92310,415.054,335.137,509.2,Rate is stable
92311,1102.249,1090.268,1114.347,Rate is stable
92313,840.421,824.68,856.466,Rate is stable
92314,765.864,750.06,781.967,Rate is stable
92315,1400.383,1367.848,1433.662,Rate is stable
92316,550.033,541.081,559.116,Rate is stable
92321,1097.553,1016.159,1186.011,Rate is stable
92322,591.192,541.951,648.203,Rate is stable
92324,800.849,792.829,808.94,Rate is stable
92325,1222.202,1195.74,1249.257,Rate is stable
92327,1082.862,973.42,1204.753,Rate is stable
92332,0,,,Not applicable
92335,633.03,627.338,638.77,Rate is stable
92336,550.57,544.881,556.327,Rate is stable
92337,504.807,496.201,513.587,Rate is stable
92339,816.186,750.996,889.265,Rate is stable
92342,900.285,875.432,925.764,Rate is stable
92344,567.591,556.622,578.802,Rate is stable
92345,1027.356,1020.004,1034.754,Rate is stable
92346,709.026,702.113,716.002,Rate is stable
92347,1028.172,955.634,1105.417,Rate is stable
92352,758.849,728.235,791.346,Rate is stable
92354,668.946,657.848,680.227,Rate is stable
92356,1010.788,985.505,1036.864,Rate is stable
92358,1090.367,994.492,1194.618,Rate is stable
92359,868.555,847.685,889.876,Rate is stable
92363,711.868,687.322,737.247,Rate is stable
92365,926.286,872.767,983.97,Rate is stable
92368,973.328,907.441,1044.343,Rate is stable
92371,612.606,600.245,625.226,Rate is stable
92372,694.475,671.359,718.442,Rate is stable
92373,837.191,827.673,846.808,Rate is stable
92374,670.113,662.029,678.281,Rate is stable
92376,687.886,681.615,694.21,Rate is stable
92377,657.288,645.484,669.281,Rate is stable
92382,954.011,926.997,981.864,Rate is stable
92385,697.22,586.89,830.513,Rate is stable
92392,1115.288,1105.35,1125.321,Rate is stable
92394,874.268,861.886,886.884,Rate is stable
92395,1109.775,1099.091,1120.548,Rate is stable
92397,883.795,850.995,918.175,Rate is stable
92399,952.855,944.654,961.119,Rate is stable
92401,2644.553,2517.341,2777.877,Rate is stable
92404,1240.446,1230.809,1250.144,Rate is stable
92405,936.859,924.352,949.54,Rate is stable
92407,714.617,706.86,722.465,Rate is stable
92408,973.734,954.569,993.231,Rate is stable
92410,853.01,843.041,863.099,Rate is stable
92411,810.427,798.31,822.707,Rate is stable
93528,49.105,34.449,69.562,Rate is stable
93555,948.859,938.507,959.308,Rate is stable
93562,1183.092,1128.648,1240.041,Rate is stable
California,587.05,586.812,587.288,Rate is stable
San Bernardino,739.505,738.31,740.702,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
