Santa Clara  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,189.783,183.524,196.309,Rate is stable
94024,222.998,216.993,229.217,Rate is stable
94040,230.573,225.532,235.713,Rate is stable
94041,202.51,194.423,210.981,Rate is stable
94043,193.692,188.73,198.796,Rate is stable
94085,198.816,191.832,206.089,Rate is stable
94086,177.705,173.834,181.665,Rate is stable
94087,209.223,205.682,212.833,Rate is stable
94089,234.801,228.608,241.175,Rate is stable
94301,221.7,215.26,228.347,Rate is stable
94303,241.984,237.572,246.464,Rate is stable
94304,209.984,193.679,228.037,Rate is stable
94305,154.178,142.737,166.59,Rate is stable
94306,173.912,169.334,178.617,Rate is stable
94550,423.95,418.642,429.321,Rate is stable
95002,314.058,287.56,343.263,Rate is stable
95008,272.852,268.363,277.414,Rate is stable
95013,55.011,28.392,97.299,Rate is stable
95014,144.34,141.439,147.3,Rate is stable
95020,355.186,350.575,359.849,Rate is stable
95023,373.213,368.004,378.484,Rate is stable
95030,240.217,231.762,249.039,Rate is stable
95032,515.1,507.369,522.984,Rate is stable
95033,277.23,266.537,288.382,Rate is stable
95035,151.26,148.582,153.98,Rate is stable
95037,353.772,348.674,358.936,Rate is stable
95046,341.945,327.557,356.913,Rate is stable
95050,258.769,253.668,263.959,Rate is stable
95051,213.488,209.759,217.28,Rate is stable
95053,3.383,0.758,46.116,Rate is unstable interpret with caution
95054,232.398,225.427,239.557,Rate is stable
95070,178.538,173.91,183.311,Rate is stable
95076,362.174,358.078,366.309,Rate is stable
95110,289.749,280.362,299.483,Rate is stable
95111,228.243,224.339,232.217,Rate is stable
95112,255.74,251.415,260.134,Rate is stable
95113,782.735,706.276,869.646,Rate is stable
95116,243.801,239.662,247.998,Rate is stable
95117,279.987,273.834,286.261,Rate is stable
95118,298.063,292.384,303.845,Rate is stable
95119,281.19,270.699,292.042,Rate is stable
95120,202.301,197.579,207.157,Rate is stable
95121,195.933,191.727,200.218,Rate is stable
95122,198.886,195.231,202.599,Rate is stable
95123,306.021,301.977,310.112,Rate is stable
95124,295.665,291.125,300.27,Rate is stable
95125,287.816,283.562,292.138,Rate is stable
95126,287.413,281.621,293.319,Rate is stable
95127,242.551,238.86,246.288,Rate is stable
95128,567.728,559.958,575.602,Rate is stable
95129,155.933,152.305,159.645,Rate is stable
95130,224.382,216.519,232.556,Rate is stable
95131,126.11,122.086,130.263,Rate is stable
95132,172.776,168.968,176.662,Rate is stable
95133,168.501,163.921,173.192,Rate is stable
95134,313.509,294.113,334.625,Rate is stable
95135,153.352,148.626,158.255,Rate is stable
95136,269.103,264.357,273.924,Rate is stable
95138,208.821,201.518,216.392,Rate is stable
95139,341.89,327.122,357.393,Rate is stable
95140,358.515,251.126,508.939,Rate is stable
95148,172.153,168.608,175.763,Rate is stable
California,400.571,400.379,400.762,Rate is stable
Santa Clara,243.591,242.917,244.266,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
