Glenn  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95920,490.298,414.925,584.541,Rate is stable
95939,633.846,562.989,719.951,Rate is stable
95943,911.037,795.694,1043.64,Rate is stable
95951,1020.401,923.12,1128.182,Rate is stable
95963,1037.106,1020.289,1054.186,Rate is stable
95970,850.503,702.577,1031.857,Rate is stable
95988,1229.99,1204.839,1255.63,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Glenn,1006.115,994.322,1018.032,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
