San Francisco  - by Zip Code 2011,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94102,874.806,864.924,884.902,Rate is stable
94103,734.594,724.722,744.692,Rate is stable
94104,1943.221,1801.994,2095.603,Rate is stable
94105,399.655,380.101,421.195,Rate is stable
94107,393.894,386.309,401.671,Rate is stable
94108,230.383,222.925,238.416,Rate is stable
94109,519.487,513.484,525.659,Rate is stable
94110,512.942,507.593,518.357,Rate is stable
94111,412.713,391.619,445.576,Rate is stable
94112,338.636,334.827,342.487,Rate is stable
94114,520.27,512.449,528.308,Rate is stable
94115,666.5,657.479,675.694,Rate is stable
94116,276.025,271.415,280.716,Rate is stable
94117,456.457,449.655,463.425,Rate is stable
94118,304.409,299.176,309.753,Rate is stable
94121,307.643,302.544,312.854,Rate is stable
94122,312.944,308.653,317.299,Rate is stable
94123,394.012,385.537,402.753,Rate is stable
94124,773.073,763.689,782.555,Rate is stable
94127,353.26,345.284,361.443,Rate is stable
94129,280.001,259.053,302.538,Rate is stable
94130,971.517,918.15,1033.343,Rate is stable
94131,393.216,386.281,400.298,Rate is stable
94132,346.528,339.801,353.406,Rate is stable
94133,292.878,286.742,299.179,Rate is stable
94134,397.215,391.389,403.119,Rate is stable
94158,268.978,250.221,290.822,Rate is stable
California,588.555,588.31,588.8,Rate is stable
San Francisco,449.153,447.768,450.54,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
