Orange  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,543.922,537.324,550.589,Rate is stable
90621,398.381,391.417,405.466,Rate is stable
90623,338.297,329.439,347.372,Rate is stable
90630,468.984,463.012,475.026,Rate is stable
90631,531.421,526.002,536.888,Rate is stable
90680,510.886,502.585,519.313,Rate is stable
90716,329.14,318.998,339.575,Rate is stable
90720,611.098,601.021,621.328,Rate is stable
90740,562.812,552.747,573.08,Rate is stable
90742,1200.421,1110.911,1318.813,Rate is stable
90743,1437.235,1265.461,1631.026,Rate is stable
92530,823.772,814.915,832.739,Rate is stable
92602,314.8,305.973,323.967,Rate is stable
92603,276.829,268.735,285.172,Rate is stable
92604,395.409,388.188,402.75,Rate is stable
92606,291.71,284.179,299.473,Rate is stable
92610,438.985,423.869,454.893,Rate is stable
92612,339.717,332.867,346.728,Rate is stable
92614,323.993,316.972,331.168,Rate is stable
92617,117.918,108.317,129.005,Rate is stable
92618,263.72,257.16,270.469,Rate is stable
92620,298.87,293.718,304.102,Rate is stable
92624,846.433,821.817,871.943,Rate is stable
92625,452.196,439.546,465.237,Rate is stable
92626,541.324,534.85,547.867,Rate is stable
92627,572.771,566.564,579.045,Rate is stable
92629,609.314,600.176,618.587,Rate is stable
92630,565.939,560.093,571.837,Rate is stable
92637,1404.119,1297.204,1519.898,Rate is stable
92646,608.03,601.759,614.362,Rate is stable
92647,624.057,617.878,630.287,Rate is stable
92648,668.841,661.8,675.958,Rate is stable
92649,611.664,603.529,619.902,Rate is stable
92651,475.56,466.331,484.969,Rate is stable
92653,685.386,676.006,694.887,Rate is stable
92655,433.687,419.791,448.082,Rate is stable
92656,496.043,489.348,502.841,Rate is stable
92657,434.38,419.241,450.054,Rate is stable
92660,486.46,479.355,493.66,Rate is stable
92661,555.154,528.848,586.285,Rate is stable
92662,557.529,523.779,593.721,Rate is stable
92663,721.066,710.029,732.309,Rate is stable
92672,623.695,615.668,631.817,Rate is stable
92673,547.538,538.617,556.603,Rate is stable
92675,498.119,490.923,505.419,Rate is stable
92676,778.869,727.519,836.027,Rate is stable
92677,492.763,487.409,498.17,Rate is stable
92679,442.318,434.408,450.369,Rate is stable
92683,383.564,379.708,387.455,Rate is stable
92688,518.013,510.727,525.405,Rate is stable
92691,580.984,574.551,587.484,Rate is stable
92692,465.855,459.74,472.043,Rate is stable
92694,442.336,428.578,456.672,Rate is stable
92701,360.126,353.857,366.503,Rate is stable
92703,274.681,270.47,278.949,Rate is stable
92704,328.875,324.672,333.125,Rate is stable
92705,478.692,472.586,484.869,Rate is stable
92706,482.159,474.332,490.104,Rate is stable
92707,357.095,351.596,362.677,Rate is stable
92708,491.797,486.319,497.332,Rate is stable
92780,411.707,406.516,416.953,Rate is stable
92782,389.384,379.637,399.452,Rate is stable
92801,494.734,489.001,500.524,Rate is stable
92802,480.248,473.474,487.104,Rate is stable
92804,538.901,533.953,543.888,Rate is stable
92805,406.524,401.027,412.1,Rate is stable
92806,489.505,482.422,496.675,Rate is stable
92807,507.051,499.674,514.532,Rate is stable
92808,478.104,468.219,488.195,Rate is stable
92821,518.862,511.74,526.069,Rate is stable
92823,317.187,297.441,338.206,Rate is stable
92831,503.247,495.463,511.135,Rate is stable
92832,521.62,512.48,530.899,Rate is stable
92833,403.695,398.295,409.158,Rate is stable
92835,639.915,630.057,649.925,Rate is stable
92840,426.637,421.202,432.134,Rate is stable
92841,420.179,413.394,427.063,Rate is stable
92843,380.573,374.893,386.323,Rate is stable
92844,306.517,299.416,313.76,Rate is stable
92845,599.834,588.502,611.359,Rate is stable
92861,422.286,403.706,441.938,Rate is stable
92865,518.078,508.258,528.069,Rate is stable
92866,545.929,533.718,558.405,Rate is stable
92867,456.766,450.333,463.274,Rate is stable
92868,663.283,652.712,674.01,Rate is stable
92869,554.334,546.892,561.862,Rate is stable
92870,455.597,449.969,461.284,Rate is stable
92886,491.533,485.388,497.748,Rate is stable
92887,433.9,424.273,443.731,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Orange,476.922,476.168,477.678,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
