Kern  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93203,282.733,273.379,292.426,Rate is stable
93205,1152.088,1090.706,1217.082,Rate is stable
93206,378.797,333.963,429.498,Rate is stable
93215,191.145,187.146,195.224,Rate is stable
93224,645.98,552.429,755.159,Rate is stable
93225,723.044,690.527,757.673,Rate is stable
93226,344.949,271.45,493.066,Rate is stable
93238,3266.104,2733.472,3886.521,Rate is stable
93240,900.839,873.47,929.331,Rate is stable
93241,240.244,230.801,250.068,Rate is stable
93243,636.676,574.104,706.533,Rate is stable
93249,180.837,153.365,215.16,Rate is stable
93250,246.969,234.449,260.207,Rate is stable
93251,267.529,203.636,386.513,Rate is stable
93252,184.379,169.596,200.4,Rate is stable
93255,259.757,231.665,294.813,Rate is stable
93263,411.274,401.415,421.333,Rate is stable
93268,411.744,401.901,421.804,Rate is stable
93276,1583.702,1253.634,2056.338,Rate is stable
93280,277.733,268.667,287.14,Rate is stable
93283,990.449,907.458,1080.171,Rate is stable
93285,1565.628,1468.715,1670.185,Rate is stable
93287,473.771,284.562,849.733,Rate is stable
93301,896.471,878.427,914.874,Rate is stable
93304,553.498,546.234,560.852,Rate is stable
93305,478.721,471.103,486.444,Rate is stable
93306,472.248,467.208,477.334,Rate is stable
93307,441.996,436.809,447.237,Rate is stable
93308,621.734,615.133,628.401,Rate is stable
93309,567.732,561.466,574.065,Rate is stable
93311,458.517,452.101,465.013,Rate is stable
93312,562.066,555.166,569.051,Rate is stable
93313,419.706,413.884,425.608,Rate is stable
93314,442.503,434.201,450.959,Rate is stable
93461,369.648,335.798,409.557,Rate is stable
93501,597.887,573.133,623.804,Rate is stable
93505,485.118,472.488,498.145,Rate is stable
93516,516.595,482.133,553.545,Rate is stable
93518,725.317,646.156,828.928,Rate is stable
93519,0,,,Not applicable
93523,536.938,487.549,591.732,Rate is stable
93524,32.631,17.84,88.816,Rate is stable
93527,996.227,928.279,1069.552,Rate is stable
93528,0,,,Not applicable
93531,356.075,295.201,437.156,Rate is stable
93536,538.707,533.309,544.153,Rate is stable
93554,16.717,11.566,23.422,Rate is stable
93555,418.556,412.026,425.179,Rate is stable
93560,471.564,461.727,481.617,Rate is stable
93561,448.464,441.758,455.273,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Kern,463.853,462.408,465.302,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
