Riverside  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,602.51,593.081,612.089,Rate is stable
92028,498.297,492.248,504.414,Rate is stable
92059,1633.359,1535.896,1737.285,Rate is stable
92201,592.88,586.842,598.969,Rate is stable
92203,493.433,485.509,501.469,Rate is stable
92210,610.765,528.465,717.242,Rate is stable
92211,607.457,595.25,619.946,Rate is stable
92220,927.784,917.024,938.662,Rate is stable
92223,730.383,722.874,737.956,Rate is stable
92225,755.707,744.472,767.095,Rate is stable
92230,1504.895,1439.606,1572.759,Rate is stable
92234,573.101,566.87,579.39,Rate is stable
92236,437.203,428.862,445.701,Rate is stable
92239,950.519,794.357,1142.74,Rate is stable
92240,929.985,919.571,940.502,Rate is stable
92241,525.569,509.948,541.654,Rate is stable
92253,488.231,481.437,495.116,Rate is stable
92254,376.739,361.104,393.073,Rate is stable
92260,631.497,623.372,639.725,Rate is stable
92262,783.897,774.113,793.809,Rate is stable
92264,569.226,558.702,579.996,Rate is stable
92270,554.782,540.108,569.985,Rate is stable
92274,421.569,410.57,432.919,Rate is stable
92276,633.436,614.87,652.567,Rate is stable
92282,990.258,915.988,1072.808,Rate is stable
92320,863.313,843.379,883.819,Rate is stable
92324,675.506,668.113,682.97,Rate is stable
92337,463.638,455.329,472.123,Rate is stable
92373,763.32,754.24,772.5,Rate is stable
92399,850.692,843.039,858.408,Rate is stable
92501,703.151,690.644,715.882,Rate is stable
92503,566.095,560.858,571.378,Rate is stable
92504,611.103,604.601,617.666,Rate is stable
92505,658.729,650.979,666.559,Rate is stable
92506,578.604,571.911,585.367,Rate is stable
92507,589.861,582.244,597.567,Rate is stable
92508,473.814,465.991,481.774,Rate is stable
92509,550.536,544.923,556.201,Rate is stable
92518,933.21,852.884,1023.906,Rate is stable
92530,854.13,844.91,863.462,Rate is stable
92532,728.321,713.255,743.78,Rate is stable
92536,1149.662,1104.806,1196.352,Rate is stable
92539,1404.936,1350.086,1462.283,Rate is stable
92543,1284.566,1272.677,1296.56,Rate is stable
92544,1022.191,1013.174,1031.277,Rate is stable
92545,1016.196,1006.13,1026.354,Rate is stable
92548,719.663,700.136,739.728,Rate is stable
92549,947.535,894.677,1005.257,Rate is stable
92551,562.679,551.21,574.504,Rate is stable
92553,627.893,621.227,634.63,Rate is stable
92555,563.727,555.237,572.352,Rate is stable
92557,609.275,601.754,616.892,Rate is stable
92561,585.378,508.491,680.902,Rate is stable
92562,645.361,639.087,651.692,Rate is stable
92563,629.324,622.586,636.131,Rate is stable
92567,559.524,543.962,575.498,Rate is stable
92570,508.724,502.479,515.034,Rate is stable
92571,558.832,550.628,567.168,Rate is stable
92582,804.734,789.831,819.901,Rate is stable
92583,871.964,861.531,882.498,Rate is stable
92584,700.322,692.667,708.046,Rate is stable
92585,686.042,673.853,698.46,Rate is stable
92586,1034.608,1017.834,1051.703,Rate is stable
92587,677.815,665.653,690.185,Rate is stable
92590,596.213,571.951,621.541,Rate is stable
92591,614.052,606.008,622.192,Rate is stable
92592,522.58,517.366,527.842,Rate is stable
92595,782.549,772.515,792.697,Rate is stable
92596,635.204,623.567,647.069,Rate is stable
92860,557.441,548.799,566.211,Rate is stable
92879,519.753,512.817,526.776,Rate is stable
92880,465.357,459.53,471.259,Rate is stable
92881,463.313,455.635,471.113,Rate is stable
92882,506.64,500.992,512.351,Rate is stable
92883,503.172,495.142,511.321,Rate is stable
California,508.647,508.432,508.862,Rate is stable
Riverside,586.145,585.195,587.102,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
