Santa Clara  - by Zip Code 2011,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,346.038,336.652,355.717,Rate is stable
94024,400.248,390.193,410.596,Rate is stable
94040,401.662,394.398,409.063,Rate is stable
94041,339.272,328.318,350.665,Rate is stable
94043,345.484,338.74,352.363,Rate is stable
94085,295.593,287.176,304.289,Rate is stable
94086,352.729,347.259,358.282,Rate is stable
94087,374.737,369.756,379.787,Rate is stable
94089,359.406,351.511,367.478,Rate is stable
94301,332.006,323.979,340.235,Rate is stable
94303,326.979,321.702,332.331,Rate is stable
94304,784.117,749.687,820.627,Rate is stable
94305,223.323,208.629,239.156,Rate is stable
94306,301.228,294.937,307.644,Rate is stable
94550,782.969,775.317,790.685,Rate is stable
95002,926.209,853.147,1008.157,Rate is stable
95008,504.459,498.205,510.782,Rate is stable
95013,110.437,72.632,161.954,Rate is stable
95014,238.184,234.298,242.135,Rate is stable
95020,512.896,507.024,518.828,Rate is stable
95023,601.668,594.774,608.63,Rate is stable
95030,469.919,457.583,482.599,Rate is stable
95032,539.59,530.87,548.456,Rate is stable
95033,370.015,357.141,383.359,Rate is stable
95035,251.61,248.038,255.227,Rate is stable
95037,507.726,501.306,514.217,Rate is stable
95046,557.579,537.12,578.909,Rate is stable
95050,458.66,451.641,465.781,Rate is stable
95051,389.952,384.766,395.2,Rate is stable
95053,41.005,13.142,129.016,Rate may be unstable
95054,366.531,357.51,375.769,Rate is stable
95070,316.572,309.93,323.369,Rate is stable
95076,640.808,635.222,646.436,Rate is stable
95110,416.731,405.785,428.002,Rate is stable
95111,355.387,350.511,360.331,Rate is stable
95112,389.661,384.176,395.228,Rate is stable
95113,1070.18,1005.903,1138.05,Rate is stable
95116,355.027,349.872,360.243,Rate is stable
95117,470.822,462.779,479.009,Rate is stable
95118,561.314,553.167,569.568,Rate is stable
95119,485.916,472.497,499.708,Rate is stable
95120,353.571,346.938,360.343,Rate is stable
95121,306.905,301.48,312.412,Rate is stable
95122,321.923,317.116,326.794,Rate is stable
95123,511.758,506.334,517.231,Rate is stable
95124,555.436,548.829,562.114,Rate is stable
95125,479.57,473.891,485.315,Rate is stable
95126,463.985,456.479,471.613,Rate is stable
95127,380.455,375.691,385.271,Rate is stable
95128,735.595,726.552,744.748,Rate is stable
95129,279.818,274.701,285.019,Rate is stable
95130,445.375,434.201,456.805,Rate is stable
95131,217.87,212.201,223.715,Rate is stable
95132,302.342,297.113,307.649,Rate is stable
95133,292.688,286.292,299.204,Rate is stable
95134,353.143,338.5,368.902,Rate is stable
95135,292.544,285.343,299.937,Rate is stable
95136,453.69,447.351,460.118,Rate is stable
95138,331.371,322.368,340.661,Rate is stable
95139,505.647,488.308,523.724,Rate is stable
95140,944.646,782.444,1143.145,Rate is stable
95148,268.656,264.012,273.369,Rate is stable
California,588.555,588.31,588.8,Rate is stable
Santa Clara,414.188,413.252,415.12,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
