Santa Clara  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,311.867,303.159,320.862,Rate is stable
94024,386.496,377.275,395.995,Rate is stable
94040,384.2,377.123,391.413,Rate is stable
94041,340.816,329.774,352.3,Rate is stable
94043,318.207,311.712,324.836,Rate is stable
94085,301.126,292.447,310.089,Rate is stable
94086,322.372,317.126,327.703,Rate is stable
94087,356.663,351.822,361.572,Rate is stable
94089,369.78,361.849,377.886,Rate is stable
94301,322.458,314.633,330.483,Rate is stable
94303,393.962,388.158,399.841,Rate is stable
94304,609.257,579.051,641.551,Rate is stable
94305,221.989,207.569,237.531,Rate is stable
94306,284.563,278.465,290.786,Rate is stable
94550,703.419,696.262,710.639,Rate is stable
95002,755.89,696.559,823.703,Rate is stable
95008,464.767,458.754,470.848,Rate is stable
95013,114.489,75.972,166.68,Rate is stable
95014,239.455,235.552,243.424,Rate is stable
95020,569.025,562.821,575.288,Rate is stable
95023,699.156,691.717,706.664,Rate is stable
95030,410.304,398.788,422.165,Rate is stable
95032,557.411,548.637,566.33,Rate is stable
95033,415.802,402.48,429.583,Rate is stable
95035,249.24,245.676,252.849,Rate is stable
95037,544.848,538.225,551.541,Rate is stable
95046,587.561,566.233,609.769,Rate is stable
95050,434.739,427.877,441.702,Rate is stable
95051,367.441,362.406,372.538,Rate is stable
95053,122.057,72.962,221.136,Rate is stable
95054,371.029,361.726,380.554,Rate is stable
95070,297.844,291.453,304.389,Rate is stable
95076,635.631,630.063,641.24,Rate is stable
95110,407.698,396.635,419.092,Rate is stable
95111,366.906,361.936,371.943,Rate is stable
95112,409.636,403.919,415.436,Rate is stable
95113,2840.364,2736.556,2947.682,Rate is stable
95116,366.562,361.324,371.86,Rate is stable
95117,437.879,430.103,445.799,Rate is stable
95118,507.959,500.249,515.775,Rate is stable
95119,510.793,496.859,525.105,Rate is stable
95120,329.296,322.939,335.79,Rate is stable
95121,302.081,296.695,307.55,Rate is stable
95122,327.802,322.939,332.73,Rate is stable
95123,486.965,481.693,492.287,Rate is stable
95124,505.833,499.602,512.134,Rate is stable
95125,453.724,448.221,459.292,Rate is stable
95126,444.212,436.849,451.698,Rate is stable
95127,402.381,397.472,407.342,Rate is stable
95128,606.367,598.07,614.776,Rate is stable
95129,268.084,263.055,273.198,Rate is stable
95130,377.832,367.527,388.396,Rate is stable
95131,225.126,219.337,231.091,Rate is stable
95132,288.157,283.064,293.328,Rate is stable
95133,286.119,279.837,292.52,Rate is stable
95134,370.724,355.55,387.018,Rate is stable
95135,271.938,265.121,278.944,Rate is stable
95136,445.954,439.672,452.324,Rate is stable
95138,342.027,332.974,351.365,Rate is stable
95139,577.605,558.311,597.66,Rate is stable
95140,994.963,806.32,1223.843,Rate is stable
95148,273.945,269.281,278.678,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Santa Clara,382.4,381.535,383.27,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
