San Diego  - by Zip Code 2010,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,669.326,657.08,681.777,Rate is stable
91902,313.349,305.287,321.602,Rate is stable
91905,778.911,738.085,821.772,Rate is stable
91906,809.803,779.864,840.768,Rate is stable
91910,436.027,431.346,440.75,Rate is stable
91911,439.87,435.287,444.491,Rate is stable
91913,272.854,267.076,278.763,Rate is stable
91914,312.404,301.887,323.336,Rate is stable
91915,290.943,282.651,299.512,Rate is stable
91916,717.197,674.131,762.855,Rate is stable
91917,610.78,562.491,664.355,Rate is stable
91932,567.481,557.871,577.234,Rate is stable
91934,896.841,828.06,971.532,Rate is stable
91935,590.238,572.988,607.995,Rate is stable
91941,804.726,795.105,814.447,Rate is stable
91942,567.097,559.738,574.546,Rate is stable
91945,730.382,719.77,741.125,Rate is stable
91950,417.81,412.366,423.313,Rate is stable
91962,700.276,660.445,742.688,Rate is stable
91963,507.665,465.071,553.695,Rate is stable
91977,626.26,619.687,632.89,Rate is stable
91978,560.924,545.347,576.883,Rate is stable
91980,1755.571,1529.398,2014.649,Rate is stable
92003,475.126,456.296,494.667,Rate is stable
92004,397.007,375.201,420.147,Rate is stable
92007,537.642,524.233,551.375,Rate is stable
92008,712.909,703.323,722.615,Rate is stable
92009,593.738,586.139,601.436,Rate is stable
92010,331.108,321.815,340.636,Rate is stable
92011,299.138,291.923,306.53,Rate is stable
92014,438.582,427.255,450.208,Rate is stable
92019,602.043,594.706,609.459,Rate is stable
92020,821.433,814.019,828.902,Rate is stable
92021,865.555,858.327,872.833,Rate is stable
92024,551.276,544.815,557.804,Rate is stable
92025,697.282,689.411,705.235,Rate is stable
92026,545.592,539.137,552.111,Rate is stable
92027,586.935,580.177,593.76,Rate is stable
92028,518.705,512.184,525.302,Rate is stable
92029,575.256,564.77,585.914,Rate is stable
92036,743.134,712.07,775.524,Rate is stable
92037,383.003,377.187,388.906,Rate is stable
92040,936.666,927.336,946.076,Rate is stable
92054,827.949,818.81,837.175,Rate is stable
92055,1171.702,823.059,1641.705,Rate is stable
92056,619.961,613.289,626.695,Rate is stable
92057,495.357,489.398,501.375,Rate is stable
92058,305.469,298.761,312.307,Rate is stable
92059,686.646,644.122,731.869,Rate is stable
92061,843.962,806.311,883.193,Rate is stable
92064,582.174,575.276,589.146,Rate is stable
92065,767.035,757.742,776.426,Rate is stable
92066,404.022,340.062,480.774,Rate is stable
92067,622.456,600.725,645.055,Rate is stable
92069,664.27,656.192,672.436,Rate is stable
92070,839.62,787.114,895.256,Rate is stable
92071,842.498,834.737,850.32,Rate is stable
92075,488.885,476.84,501.212,Rate is stable
92078,411.247,405.184,417.384,Rate is stable
92081,421.945,414.311,429.699,Rate is stable
92082,648.264,636.675,660.04,Rate is stable
92083,859.929,848.815,871.175,Rate is stable
92084,547.346,540.632,554.129,Rate is stable
92086,588.257,550.795,628.768,Rate is stable
92091,467.462,407.695,535.145,Rate is stable
92101,569.077,561.494,576.944,Rate is stable
92102,480.293,472.943,487.746,Rate is stable
92103,642.198,633.634,650.943,Rate is stable
92104,631.638,623.693,639.685,Rate is stable
92105,541.718,535.406,548.096,Rate is stable
92106,451.421,442.189,460.838,Rate is stable
92107,544.33,535.639,553.168,Rate is stable
92108,522.844,510.568,535.63,Rate is stable
92109,505.235,497.891,512.711,Rate is stable
92110,614.722,604.907,624.706,Rate is stable
92111,521.75,515.18,528.39,Rate is stable
92113,454.348,447.303,461.495,Rate is stable
92114,461.447,456.148,466.797,Rate is stable
92115,552.158,545.414,558.978,Rate is stable
92116,536.219,527.918,544.65,Rate is stable
92117,528.941,522.902,535.044,Rate is stable
92118,313.855,306.488,321.387,Rate is stable
92119,543.088,533.98,552.334,Rate is stable
92120,551.269,542.681,559.981,Rate is stable
92121,480.181,454.924,507.32,Rate is stable
92122,400.286,393.805,406.88,Rate is stable
92123,613.517,603.871,623.294,Rate is stable
92124,450.966,442.553,459.527,Rate is stable
92126,340.891,336.462,345.374,Rate is stable
92127,415.982,408.793,423.295,Rate is stable
92128,452.169,446.391,458.016,Rate is stable
92129,376.204,370.554,381.938,Rate is stable
92130,387.753,380.928,394.696,Rate is stable
92131,380.637,373.434,387.989,Rate is stable
92134,571.322,401.6,829.61,Rate is stable
92135,626.395,432.318,880.785,Rate is stable
92139,401.186,394.328,408.141,Rate is stable
92140,4032.398,3171.83,5091.064,Rate is stable
92145,149.922,125.183,181.894,Rate is stable
92154,326.572,322.448,330.744,Rate is stable
92155,139.331,37.959,387.017,Rate is unstable interpret with caution
92173,398.657,390.834,406.608,Rate is stable
92536,674.19,647.581,701.861,Rate is stable
92561,459.706,424.01,498.794,Rate is stable
92590,527.131,503.321,551.98,Rate is stable
92592,509.388,503.8,515.033,Rate is stable
92672,611.536,603.575,619.589,Rate is stable
California,606.775,606.522,607.028,Rate is stable
San Diego,532.562,531.742,533.378,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
