Orange  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,552.898,546.293,559.571,Rate is stable
90621,455.153,447.581,462.848,Rate is stable
90623,346.467,337.619,355.53,Rate is stable
90630,470.164,464.188,476.211,Rate is stable
90631,540.72,535.267,546.22,Rate is stable
90680,565.517,556.704,574.458,Rate is stable
90716,388.87,377.816,400.22,Rate is stable
90720,508.634,499.562,517.857,Rate is stable
90740,540.014,530.301,549.926,Rate is stable
90742,1136.407,1040.292,1261.721,Rate is stable
90743,1123.876,962.636,1308.726,Rate is stable
92530,903.519,894.167,912.981,Rate is stable
92602,356.002,346.092,366.265,Rate is stable
92603,290.424,282.28,298.813,Rate is stable
92604,409.911,402.691,417.249,Rate is stable
92606,324.458,316.317,332.835,Rate is stable
92610,457.17,440.307,474.873,Rate is stable
92612,367.687,360.53,375.006,Rate is stable
92614,348.518,341.131,356.06,Rate is stable
92617,174.332,161.424,188.769,Rate is stable
92618,390.115,381.691,398.735,Rate is stable
92620,340.794,335.244,346.427,Rate is stable
92624,793.38,770.379,817.251,Rate is stable
92625,414.939,402.93,427.336,Rate is stable
92626,557.942,551.332,564.621,Rate is stable
92627,607.458,600.93,614.056,Rate is stable
92629,531.042,522.613,539.605,Rate is stable
92630,589.563,583.601,595.577,Rate is stable
92637,1268.515,1169.686,1376.013,Rate is stable
92646,588.898,582.811,595.045,Rate is stable
92647,628.408,622.234,634.633,Rate is stable
92648,656.3,649.335,663.34,Rate is stable
92649,609.158,601.231,617.184,Rate is stable
92651,486.194,477.152,495.411,Rate is stable
92653,620.153,611.169,629.258,Rate is stable
92655,465.46,451.194,480.223,Rate is stable
92656,518.899,511.938,525.964,Rate is stable
92657,367.546,353.786,381.835,Rate is stable
92660,454.8,448.043,461.649,Rate is stable
92661,533.433,503.392,568.427,Rate is stable
92662,378.177,353.766,404.832,Rate is stable
92663,714.126,703.277,725.18,Rate is stable
92672,610.488,602.665,618.404,Rate is stable
92673,483.114,475.013,491.353,Rate is stable
92675,538.042,530.598,545.589,Rate is stable
92676,877.579,818.824,942.361,Rate is stable
92677,499.805,494.445,505.218,Rate is stable
92679,471.727,463.431,480.165,Rate is stable
92683,423.457,419.46,427.49,Rate is stable
92688,553.453,545.684,561.332,Rate is stable
92691,586.815,580.409,593.287,Rate is stable
92692,479.848,473.741,486.029,Rate is stable
92694,618.129,600.413,636.459,Rate is stable
92701,406.717,400.035,413.506,Rate is stable
92703,329.754,325.116,334.449,Rate is stable
92704,368.033,363.559,372.556,Rate is stable
92705,477.985,471.947,484.092,Rate is stable
92706,516.276,508.182,524.488,Rate is stable
92707,408.444,402.641,414.327,Rate is stable
92708,516.271,510.721,521.877,Rate is stable
92780,424.444,419.167,429.776,Rate is stable
92782,418.091,407.921,428.584,Rate is stable
92801,538.902,532.903,544.96,Rate is stable
92802,510.683,503.707,517.74,Rate is stable
92804,594.572,589.388,599.796,Rate is stable
92805,490.756,484.593,496.999,Rate is stable
92806,521.678,514.29,529.156,Rate is stable
92807,544.421,536.848,552.098,Rate is stable
92808,509.317,498.951,519.891,Rate is stable
92821,514.183,507.088,521.363,Rate is stable
92823,537.707,509.929,566.85,Rate is stable
92831,511.748,503.911,519.689,Rate is stable
92832,588.526,578.748,598.444,Rate is stable
92833,442.162,436.5,447.887,Rate is stable
92835,657.021,647.159,667.033,Rate is stable
92840,455.162,449.58,460.805,Rate is stable
92841,453.566,446.549,460.681,Rate is stable
92843,431.085,425.051,437.188,Rate is stable
92844,341.198,333.815,348.72,Rate is stable
92845,576.561,565.626,587.685,Rate is stable
92861,394.645,377.336,412.999,Rate is stable
92865,522.12,512.298,532.112,Rate is stable
92866,572.29,559.532,585.319,Rate is stable
92867,501.848,495.119,508.651,Rate is stable
92868,699.654,688.841,710.621,Rate is stable
92869,558.024,550.542,565.591,Rate is stable
92870,471.938,466.251,477.684,Rate is stable
92886,536.876,530.531,543.291,Rate is stable
92887,429.685,420.216,439.356,Rate is stable
California,562.338,562.108,562.57,Rate is stable
Orange,476.575,475.835,477.312,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
