Contra Costa  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,728.166,713.784,742.841,Rate is stable
94506,410.256,400.496,420.314,Rate is stable
94507,454.579,443.465,465.983,Rate is stable
94509,1065.727,1057.673,1073.835,Rate is stable
94513,737.951,731.069,744.891,Rate is stable
94514,1193.827,1128.709,1262.655,Rate is stable
94517,585.251,571.697,599.122,Rate is stable
94518,571.436,562.894,580.101,Rate is stable
94519,659.787,648.541,671.216,Rate is stable
94520,757.341,747.988,766.802,Rate is stable
94521,671.613,664.169,679.13,Rate is stable
94523,584.79,576.803,592.88,Rate is stable
94525,740.778,710.67,772.224,Rate is stable
94526,454.47,446.542,462.57,Rate is stable
94528,477.495,425.226,536.942,Rate is stable
94530,363.435,356.386,370.62,Rate is stable
94531,785.326,776.385,794.37,Rate is stable
94547,420.6,412.729,428.606,Rate is stable
94548,1356.327,1205.333,1527.05,Rate is stable
94549,389.889,382.656,397.263,Rate is stable
94551,572.523,564.856,580.295,Rate is stable
94553,754.042,746.654,761.498,Rate is stable
94556,378.374,368.11,388.969,Rate is stable
94561,1021.53,1010.808,1032.372,Rate is stable
94563,357.163,348.314,366.3,Rate is stable
94564,588.903,578.295,599.699,Rate is stable
94565,811.139,805.042,817.278,Rate is stable
94569,328.022,269.432,400.696,Rate is stable
94572,709.794,692.334,727.669,Rate is stable
94582,319.718,309.746,330.258,Rate is stable
94583,502.448,495.066,509.937,Rate is stable
94595,614.486,600.179,629.218,Rate is stable
94596,504.292,495.069,513.686,Rate is stable
94597,459.738,450.314,469.375,Rate is stable
94598,460.169,452.374,468.105,Rate is stable
94707,319.005,308.955,329.39,Rate is stable
94708,255.367,246.266,264.806,Rate is stable
94801,680.143,670.067,690.368,Rate is stable
94803,574.972,566.045,584.041,Rate is stable
94804,632.12,624.236,640.094,Rate is stable
94805,429.618,419.145,440.361,Rate is stable
94806,633.24,626.927,639.606,Rate is stable
California,562.338,562.108,562.57,Rate is stable
Contra Costa,594.633,593.263,596.003,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
