San Bernardino  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,327.649,322.478,332.904,Rate is stable
91708,976.192,931.6,1022.883,Rate is stable
91709,192.631,189.742,195.558,Rate is stable
91710,266.634,263.299,270.006,Rate is stable
91730,334.306,330.095,338.566,Rate is stable
91737,337.466,330.573,344.502,Rate is stable
91739,307.269,300.749,313.943,Rate is stable
91759,487.294,406.142,594.343,Rate is stable
91761,303.211,298.649,307.84,Rate is stable
91762,270.23,266.115,274.397,Rate is stable
91763,310.236,304.645,315.914,Rate is stable
91764,331.048,325.864,336.304,Rate is stable
91765,176.132,172.563,179.768,Rate is stable
91784,276.239,270.548,282.063,Rate is stable
91786,408.115,402.84,413.453,Rate is stable
92242,172.3,142.054,208.616,Rate is stable
92252,553.734,539.392,568.439,Rate is stable
92256,558.822,527.324,595.692,Rate is stable
92267,0,,,Not applicable
92277,420.896,409.668,432.439,Rate is stable
92278,2.245,1.098,10.161,Rate may be unstable
92280,0,,,Not applicable
92284,569.81,561.269,578.486,Rate is stable
92285,674.247,634.572,717.376,Rate is stable
92301,638.445,627.862,649.24,Rate is stable
92304,0,,,Not applicable
92305,764.959,647.383,917.808,Rate is stable
92307,679.033,671.126,687.023,Rate is stable
92308,621.015,613.777,628.335,Rate is stable
92309,225.486,178.817,282.902,Rate is stable
92310,120.641,95.862,151.587,Rate is stable
92311,610.327,601.328,619.455,Rate is stable
92313,505.865,493.466,518.548,Rate is stable
92314,405.9,394.545,417.61,Rate is stable
92315,527.095,508.562,546.4,Rate is stable
92316,254.251,248.457,260.166,Rate is stable
92321,702.106,598.484,821.571,Rate is stable
92322,344.703,295.761,402.443,Rate is stable
92324,314.54,309.941,319.199,Rate is stable
92325,577.876,559.345,597.359,Rate is stable
92327,813.453,704.889,937.943,Rate is stable
92332,0,,,Not applicable
92335,285.217,281.618,288.855,Rate is stable
92336,324.638,320.614,328.721,Rate is stable
92337,248.541,242.721,254.542,Rate is stable
92338,0,,,Not applicable
92339,273.592,244.159,306.431,Rate is stable
92342,450.268,434.115,467.15,Rate is stable
92344,394.501,385.861,403.341,Rate is stable
92345,512.329,507.513,517.186,Rate is stable
92346,362.631,358.062,367.249,Rate is stable
92347,394.629,332.118,472.09,Rate is stable
92352,296.347,279.834,313.861,Rate is stable
92354,311.588,304.651,318.685,Rate is stable
92356,589.782,570.582,609.643,Rate is stable
92358,276.972,245.033,320.627,Rate is stable
92359,397.465,384.343,411.088,Rate is stable
92363,163.07,151.771,175.4,Rate is stable
92364,93.854,49.973,160.492,Rate is stable
92365,457.61,425.702,492.343,Rate is stable
92368,801.915,702.938,915.352,Rate is stable
92371,401.104,384.855,418.219,Rate is stable
92372,428.699,410.347,447.914,Rate is stable
92373,415.633,408.901,422.472,Rate is stable
92374,376.395,370.574,382.298,Rate is stable
92376,325.817,321.834,329.841,Rate is stable
92377,367.438,359.043,376.015,Rate is stable
92382,510.108,489.71,531.515,Rate is stable
92385,666.867,573.241,777.429,Rate is stable
92392,577.527,571.072,584.044,Rate is stable
92394,525.624,517.52,533.843,Rate is stable
92395,621.111,613.961,628.336,Rate is stable
92397,464.555,442.477,488.073,Rate is stable
92399,467.188,461.715,472.721,Rate is stable
92401,972.769,896.454,1056.493,Rate is stable
92404,529.105,523.133,535.137,Rate is stable
92405,437.058,428.043,446.305,Rate is stable
92407,381.238,375.513,387.062,Rate is stable
92408,564.947,549.141,581.226,Rate is stable
92410,408.341,401.88,414.891,Rate is stable
92411,351.002,343.444,358.705,Rate is stable
93528,18.988,7.623,39.779,Rate may be unstable
93555,376.673,370.524,382.911,Rate is stable
93562,483.511,446.694,523.357,Rate is stable
California,291.048,290.889,291.206,Rate is stable
San Bernardino,387.703,386.881,388.526,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
