Orange  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,356.269,351.12,361.484,Rate is stable
90621,309.097,303.096,315.207,Rate is stable
90623,236.067,228.798,243.563,Rate is stable
90630,323.047,318.316,327.848,Rate is stable
90631,368.627,364.285,373.012,Rate is stable
90680,412.164,404.88,419.563,Rate is stable
90716,261.225,252.571,270.124,Rate is stable
90720,339.618,332.537,346.84,Rate is stable
90740,345.213,337.85,352.764,Rate is stable
90742,519.066,467.396,602.099,Rate is stable
90743,799.471,663.716,959.725,Rate is stable
92530,658.43,650.718,666.236,Rate is stable
92602,240.857,233.62,248.34,Rate is stable
92603,208.247,201.652,215.062,Rate is stable
92604,258.95,253.437,264.569,Rate is stable
92606,259.183,252.292,266.269,Rate is stable
92610,340.753,326.007,356.481,Rate is stable
92612,265.479,259.511,271.605,Rate is stable
92614,301.184,292.824,309.839,Rate is stable
92617,171.411,159.181,184.539,Rate is stable
92618,318.529,311.578,325.645,Rate is stable
92620,257.153,252.516,261.866,Rate is stable
92624,555.995,537.933,574.814,Rate is stable
92625,263.228,253.17,273.878,Rate is stable
92626,371.385,366.185,376.651,Rate is stable
92627,427.343,422.022,432.723,Rate is stable
92629,362.081,355.415,368.874,Rate is stable
92630,399.455,394.771,404.188,Rate is stable
92637,2141.598,1704.652,2725.168,Rate is stable
92646,398.927,394.169,403.743,Rate is stable
92647,430.615,425.694,435.584,Rate is stable
92648,451.878,446.264,457.568,Rate is stable
92649,409.188,402.915,415.562,Rate is stable
92651,321.738,314.872,328.761,Rate is stable
92653,459.645,452.283,467.121,Rate is stable
92655,357.567,345.26,370.266,Rate is stable
92656,391.213,385.45,397.061,Rate is stable
92657,270.556,259.836,281.691,Rate is stable
92660,315.513,310.037,321.085,Rate is stable
92661,335.936,316.703,358.44,Rate is stable
92662,291.332,268.582,316.329,Rate is stable
92663,491.139,482.518,499.938,Rate is stable
92672,419.526,413.203,425.95,Rate is stable
92673,347.424,340.788,354.191,Rate is stable
92675,383.551,377.597,389.596,Rate is stable
92676,686.16,625.068,753.131,Rate is stable
92677,351.111,346.847,355.423,Rate is stable
92679,352.522,345.644,359.526,Rate is stable
92683,282.558,279.42,285.73,Rate is stable
92688,405.944,399.288,412.72,Rate is stable
92691,398.568,393.513,403.685,Rate is stable
92692,338.161,333.27,343.12,Rate is stable
92694,538.816,525.013,553.116,Rate is stable
92701,332.089,326.229,338.046,Rate is stable
92703,219.308,215.668,223,Rate is stable
92704,255.59,251.999,259.227,Rate is stable
92705,344.267,339.298,349.302,Rate is stable
92706,377.439,370.695,384.291,Rate is stable
92707,318.307,313.278,323.409,Rate is stable
92708,350.917,346.511,355.376,Rate is stable
92780,292.727,288.46,297.047,Rate is stable
92782,289.188,281.589,297.028,Rate is stable
92801,377.147,372.271,382.077,Rate is stable
92802,366.649,360.892,372.483,Rate is stable
92804,402.419,398.331,406.542,Rate is stable
92805,343.093,338.177,348.085,Rate is stable
92806,388.533,382.402,394.747,Rate is stable
92807,360.001,354.222,365.87,Rate is stable
92808,350.514,342.198,359.013,Rate is stable
92821,347.396,341.831,353.04,Rate is stable
92823,400.715,380.426,421.999,Rate is stable
92831,359.048,352.692,365.502,Rate is stable
92832,399.439,391.542,407.474,Rate is stable
92833,297.302,292.763,301.901,Rate is stable
92835,427.646,420.004,435.444,Rate is stable
92840,299.826,295.407,304.301,Rate is stable
92841,291.159,285.704,296.707,Rate is stable
92843,270.188,265.612,274.834,Rate is stable
92844,220.471,214.826,226.247,Rate is stable
92845,388.982,380.335,397.807,Rate is stable
92861,260.71,248.131,274.119,Rate is stable
92865,389.535,381.034,398.21,Rate is stable
92866,405.654,395.546,415.997,Rate is stable
92867,364.592,359.022,370.238,Rate is stable
92868,545.36,535.671,555.219,Rate is stable
92869,390.768,384.805,396.812,Rate is stable
92870,350.328,345.554,355.157,Rate is stable
92886,383.381,378.259,388.569,Rate is stable
92887,323.399,315.483,331.506,Rate is stable
California,400.571,400.379,400.762,Rate is stable
Orange,345.348,344.73,345.967,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
