Los Angeles  - by Zip Code 2018,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,287.673,282.663,292.768,Rate is stable
90002,427.685,421.165,434.314,Rate is stable
90003,400.207,394.267,406.258,Rate is stable
90004,197.945,194.363,201.584,Rate is stable
90005,191.106,186.743,195.562,Rate is stable
90006,221.185,217.141,225.302,Rate is stable
90007,257.639,251.631,263.773,Rate is stable
90008,431.325,424.835,437.917,Rate is stable
90010,299.321,280.808,319.818,Rate is stable
90011,282.139,278.074,286.263,Rate is stable
90012,163.16,158.959,167.503,Rate is stable
90013,525.904,503.609,553.857,Rate is stable
90014,533.796,481.753,606.175,Rate is stable
90015,309.233,300.61,318.093,Rate is stable
90016,365.33,360.003,370.725,Rate is stable
90017,260.084,253.04,267.294,Rate is stable
90018,343.515,338.512,348.58,Rate is stable
90019,291.544,287.63,295.51,Rate is stable
90020,179.461,175.049,183.978,Rate is stable
90021,453.032,419.867,489.894,Rate is stable
90022,264.761,260.766,268.804,Rate is stable
90023,280.304,275.044,285.656,Rate is stable
90024,264.385,258.611,270.322,Rate is stable
90025,295.497,290.381,300.727,Rate is stable
90026,232.949,229.307,236.643,Rate is stable
90027,347.699,342.511,352.995,Rate is stable
90028,386.288,378.84,393.997,Rate is stable
90029,285.714,280.487,291.035,Rate is stable
90031,233.709,229.021,238.477,Rate is stable
90032,285.811,280.972,290.723,Rate is stable
90033,272.651,267.736,277.644,Rate is stable
90034,316.089,311.026,321.235,Rate is stable
90035,342.23,335.811,348.768,Rate is stable
90036,400.11,392.979,407.381,Rate is stable
90037,366.489,361.226,371.82,Rate is stable
90038,307.762,300.652,315.029,Rate is stable
90039,279.441,273.689,285.32,Rate is stable
90040,311.287,301.662,321.199,Rate is stable
90041,266.85,261.225,272.591,Rate is stable
90042,257.903,253.939,261.92,Rate is stable
90043,421.527,415.884,427.241,Rate is stable
90044,452.161,447.63,456.732,Rate is stable
90045,294.771,289.594,300.037,Rate is stable
90046,371.206,365.947,376.588,Rate is stable
90047,464.486,458.783,470.252,Rate is stable
90048,460.865,452.132,469.858,Rate is stable
90049,294.046,288.89,299.296,Rate is stable
90056,330.334,317.622,343.563,Rate is stable
90057,308.503,303.39,313.688,Rate is stable
90058,570.479,527.233,618.126,Rate is stable
90059,447.999,440.674,455.451,Rate is stable
90061,515.381,506.262,524.647,Rate is stable
90062,381.755,375.123,388.488,Rate is stable
90063,243.16,238.81,247.578,Rate is stable
90064,302.146,295.767,308.671,Rate is stable
90065,226.755,222.66,230.915,Rate is stable
90066,286.674,282.521,290.891,Rate is stable
90067,856.344,766.148,960.573,Rate is stable
90068,318.462,310.578,326.663,Rate is stable
90069,414.387,405.156,424.162,Rate is stable
90071,0,,,Not applicable
90073,189.568,162.931,240.264,Rate is stable
90077,284.795,273.158,297.006,Rate is stable
90089,159.815,89.403,265.511,Rate is stable
90094,690.593,653.558,729.648,Rate is stable
