San Bernardino  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,455.926,449.522,462.41,Rate is stable
91708,978.674,936.716,1022.584,Rate is stable
91709,277.514,273.848,281.225,Rate is stable
91710,339.661,335.799,343.565,Rate is stable
91730,592.363,586.173,598.61,Rate is stable
91737,387.626,379.818,395.594,Rate is stable
91739,362.447,355.511,369.54,Rate is stable
91759,609.526,526.043,725.108,Rate is stable
91761,396.667,390.877,402.556,Rate is stable
91762,380.713,375.565,385.925,Rate is stable
91763,372.757,366.442,379.165,Rate is stable
91764,443.91,437.842,450.052,Rate is stable
91765,221.654,217.661,225.714,Rate is stable
91784,334.95,328.21,341.829,Rate is stable
91786,512.632,506.624,518.7,Rate is stable
92242,310.603,273.034,354.48,Rate is stable
92252,843.084,824.776,861.849,Rate is stable
92256,662.781,636.43,690.583,Rate is stable
92267,0,,,Not applicable
92277,632.354,620.331,644.586,Rate is stable
92278,2.504,0.143,12.226,Rate is unstable interpret with caution
92280,15.463,4.213,39.591,Rate may be unstable
92284,840.59,829.672,851.673,Rate is stable
92285,930.988,888.517,975.949,Rate is stable
92301,818.437,807.108,829.927,Rate is stable
92304,33.62,16.122,71.018,Rate may be unstable
92305,482.944,421.979,561.163,Rate is stable
92307,937.184,927.499,946.963,Rate is stable
92308,771.978,763.709,780.33,Rate is stable
92309,388.349,321.372,467.892,Rate is stable
92310,98.352,74.005,129.05,Rate is stable
92311,900.288,889.825,910.861,Rate is stable
92313,557.871,545.519,570.485,Rate is stable
92314,509.265,496.759,522.066,Rate is stable
92315,800.386,777.3,824.153,Rate is stable
92316,364.45,357.423,371.59,Rate is stable
92321,637.719,578.613,704.161,Rate is stable
92322,428.231,383.813,480.997,Rate is stable
92324,490.895,484.911,496.941,Rate is stable
92325,800.154,781.217,819.554,Rate is stable
92327,739.28,658.014,831.144,Rate is stable
92332,85.282,42.572,152.593,Rate may be unstable
92335,408.575,404.159,413.035,Rate is stable
92336,414.143,409.402,418.941,Rate is stable
92337,328.341,321.649,335.206,Rate is stable
92338,0,,,Not applicable
92339,490.9,436.389,553.917,Rate is stable
92342,638.719,619.297,658.711,Rate is stable
92344,455.88,445.927,466.086,Rate is stable
92345,793.157,786.743,799.615,Rate is stable
92346,494.551,488.972,500.184,Rate is stable
92347,553.933,509.163,606.074,Rate is stable
92352,445.119,428.351,462.626,Rate is stable
92354,485.617,476.731,494.655,Rate is stable
92356,864.055,840.075,888.757,Rate is stable
92358,1131.728,953.959,1341.501,Rate is stable
92359,560.783,544.648,577.357,Rate is stable
92363,284.787,270.464,299.926,Rate is stable
92364,0,,,Not applicable
92365,483.089,458.034,509.822,Rate is stable
92368,642.234,586.006,705.589,Rate is stable
92371,474.51,464.302,484.931,Rate is stable
92372,524.905,506.264,544.24,Rate is stable
92373,558.129,550.38,565.976,Rate is stable
92374,461.639,455.128,468.231,Rate is stable
92376,444.248,439.452,449.089,Rate is stable
92377,469.602,459.883,479.506,Rate is stable
92382,657.265,634.682,680.627,Rate is stable
92385,555.713,490.928,638.691,Rate is stable
92392,828.384,820.224,836.622,Rate is stable
92394,828.814,816.073,841.816,Rate is stable
92395,908.934,899.665,918.288,Rate is stable
92397,705.106,677.352,734.15,Rate is stable
92399,645.025,638.496,651.612,Rate is stable
92401,1849.171,1735.867,1969.095,Rate is stable
92404,861.477,853.669,869.344,Rate is stable
92405,569.811,560.542,579.224,Rate is stable
92407,504.12,497.706,510.618,Rate is stable
92408,659.842,643.646,676.426,Rate is stable
92410,576.137,568.131,584.249,Rate is stable
92411,514.828,505.632,524.163,Rate is stable
93528,13.448,7.97,24.874,Rate is stable
93555,594.906,586.889,603.019,Rate is stable
93562,843.398,798.872,890.214,Rate is stable
California,400.571,400.379,400.762,Rate is stable
San Bernardino,528.615,527.63,529.601,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
