San Bernardino  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,580.04,572.696,587.466,Rate is stable
91708,1250.028,1170.709,1339.001,Rate is stable
91709,372.583,368.128,377.088,Rate is stable
91710,428.952,424.417,433.536,Rate is stable
91730,697.08,690.282,703.937,Rate is stable
91737,496.302,486.947,505.836,Rate is stable
91739,456.633,448.879,464.572,Rate is stable
91759,759.11,675.754,855.702,Rate is stable
91761,512.072,505.509,518.729,Rate is stable
91762,526.756,520.265,533.325,Rate is stable
91763,501.148,493.435,508.963,Rate is stable
91764,558.65,551.637,565.748,Rate is stable
91765,274.435,269.783,279.161,Rate is stable
91784,432.674,424.85,440.638,Rate is stable
91786,699.053,691.872,706.298,Rate is stable
92242,301.6,264.485,346.716,Rate is stable
92252,1132.098,1110.578,1154.031,Rate is stable
92256,1009.198,972.27,1047.9,Rate is stable
92277,791.121,778.068,804.367,Rate is stable
92278,14.705,8.205,26.041,Rate is stable
92280,0,,,Not applicable
92284,1077.59,1065.053,1090.29,Rate is stable
92285,1196.517,1149.22,1246.259,Rate is stable
92301,1040.45,1027.247,1053.817,Rate is stable
92304,10.32,0.261,57.499,Rate is unstable interpret with caution
92305,1194.42,1043.454,1367.569,Rate is stable
92307,1197.078,1185.871,1208.383,Rate is stable
92308,987.583,977.892,997.363,Rate is stable
92309,642.662,550.492,749.355,Rate is stable
92310,265.278,203.221,341.458,Rate is stable
92311,979.189,967.899,990.596,Rate is stable
92313,690.791,676.651,705.233,Rate is stable
92314,675.014,660.486,689.834,Rate is stable
92315,1060.64,1032.899,1089.112,Rate is stable
92316,493.755,485.196,502.448,Rate is stable
92321,812.536,746.546,885.327,Rate is stable
92322,668.459,614.781,729.937,Rate is stable
92324,675.506,668.113,682.97,Rate is stable
92325,1098.847,1074.423,1123.849,Rate is stable
92327,697.582,613.174,794.246,Rate is stable
92332,120.195,39.027,280.496,Rate may be unstable
92335,562.45,557.046,567.902,Rate is stable
92336,542.435,536.633,548.306,Rate is stable
92337,463.638,455.329,472.123,Rate is stable
92339,771.815,704.549,847.299,Rate is stable
92342,825.67,802.558,849.389,Rate is stable
92344,558.534,547.547,569.765,Rate is stable
92345,988.447,981.228,995.712,Rate is stable
92346,658.957,652.221,665.756,Rate is stable
92347,938.971,867.815,1014.985,Rate is stable
92352,659.931,631.186,690.575,Rate is stable
92354,629.489,618.876,640.283,Rate is stable
92356,1045.674,1019.876,1072.267,Rate is stable
92358,1047.701,959.308,1143.986,Rate is stable
92359,726.615,707.556,746.125,Rate is stable
92363,535.577,514.833,557.138,Rate is stable
92365,706.914,662.034,755.878,Rate is stable
92368,728.766,672.745,789.885,Rate is stable
92371,670.15,657.136,683.425,Rate is stable
92372,645.505,623.633,668.216,Rate is stable
92373,763.32,754.24,772.5,Rate is stable
92374,603.772,596.129,611.501,Rate is stable
92376,626.12,620.089,632.205,Rate is stable
92377,616.379,604.867,628.082,Rate is stable
92382,828.219,803.365,853.905,Rate is stable
92385,477.334,398.801,577.327,Rate is stable
92392,1068.438,1058.72,1078.253,Rate is stable
92394,908.501,895.692,921.545,Rate is stable
92395,1119.9,1109.217,1130.672,Rate is stable
92397,877.047,844.263,911.416,Rate is stable
92399,850.692,843.039,858.408,Rate is stable
92401,1914.842,1812.753,2022.739,Rate is stable
92404,1125.937,1116.714,1135.223,Rate is stable
92405,812.265,800.529,824.177,Rate is stable
92407,684.9,677.155,692.737,Rate is stable
92408,966.888,947.449,986.664,Rate is stable
92410,749.012,739.59,758.556,Rate is stable
92411,694.044,682.772,705.481,Rate is stable
93528,38.121,25.723,56.298,Rate is stable
93555,835.818,826.126,845.608,Rate is stable
93562,1287.97,1228.579,1349.979,Rate is stable
California,508.647,508.432,508.862,Rate is stable
San Bernardino,660.3,659.182,661.415,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
