Modoc  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
96006,1439.557,1263.655,1641.285,Rate is stable
96015,509.099,419.94,614.059,Rate is stable
96054,1741.457,1506.655,2011.809,Rate is stable
96056,1018.661,967.873,1073.492,Rate is stable
96101,1286.172,1236.783,1338.281,Rate is stable
96104,2475.172,2208.427,2783.825,Rate is stable
96108,272.495,148.7,459.904,Rate is stable
96112,914.3,793.802,1052.335,Rate is stable
96115,169.637,129.266,246.266,Rate is stable
96116,460.804,348.2,600.272,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Modoc,929.41,909.388,949.822,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
