Fresno  - by Zip Code 2023,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93210,326.866,317.923,336.026,Rate is stable
93234,203.149,189.322,218.248,Rate is stable
93242,327.872,307.057,349.858,Rate is stable
93602,384.25,359.433,411.32,Rate is stable
93603,20.857,14.528,35.348,Rate is stable
93608,111.851,87.96,144.187,Rate is stable
93609,318.452,302.348,335.303,Rate is stable
93611,411.449,405.901,417.067,Rate is stable
93612,512.867,505.194,520.652,Rate is stable
93616,349.349,319.025,382.65,Rate is stable
93618,413.629,405.111,422.328,Rate is stable
93619,345.553,339.9,351.288,Rate is stable
93620,474.547,458.04,491.779,Rate is stable
93621,1903.218,1301.637,2695.813,Rate is stable
93622,238.742,226.964,251.078,Rate is stable
93625,373.367,359.135,388.206,Rate is stable
93626,892.87,803.011,991.73,Rate is stable
93627,6.364,0.694,25.397,Rate is unstable interpret with caution
93628,19.884,11.6,34.416,Rate is stable
93630,357.27,347.879,366.908,Rate is stable
93631,416.946,406.928,427.205,Rate is stable
93633,0,,,Not applicable
93640,208.96,197.488,221.332,Rate is stable
93641,647.064,478.233,965.915,Rate is stable
93646,298.706,284.343,314.186,Rate is stable
93648,240.122,231.726,248.786,Rate is stable
93650,878.624,839.635,919.677,Rate is stable
93651,510.085,477.433,544.946,Rate is stable
93652,153.328,121.589,192.649,Rate is stable
93654,358.651,351.53,365.9,Rate is stable
93656,292.321,276.198,309.369,Rate is stable
93657,378.506,372.006,385.107,Rate is stable
93660,211.883,193.398,233.933,Rate is stable
93662,320.407,313.81,327.121,Rate is stable
93664,422.805,316.778,601.709,Rate is stable
93667,607.489,574.342,643.609,Rate is stable
93668,680.076,503.571,905.118,Rate is stable
93675,611.92,582.034,643.839,Rate is stable
93701,503.711,483.845,524.702,Rate is stable
93702,393.326,386.694,400.063,Rate is stable
93703,461.489,453.41,469.694,Rate is stable
93704,348.836,342.283,355.515,Rate is stable
93705,429.853,422.997,436.803,Rate is stable
93706,398.653,392.089,405.316,Rate is stable
93710,439.06,431.029,447.24,Rate is stable
93711,327.233,321.556,333.006,Rate is stable
93720,361.508,356.333,366.753,Rate is stable
93721,540.577,522.543,559.269,Rate is stable
93722,424.746,419.916,429.625,Rate is stable
93723,298.669,289.014,308.607,Rate is stable
93725,349.979,342.062,358.057,Rate is stable
93726,474.911,467.637,482.29,Rate is stable
93727,386.914,382.483,391.389,Rate is stable
93728,513.613,501.082,526.435,Rate is stable
93730,296.833,287.102,306.874,Rate is stable
California,295.981,295.818,296.145,Rate is stable
Fresno,382.072,380.843,383.303,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
