Yuba  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95692,547.429,525.732,570.053,Rate is stable
95901,555.836,547.885,563.888,Rate is stable
95903,363.367,296.434,444.046,Rate is stable
95914,471.507,423.36,528.695,Rate is stable
95918,500.127,460.817,546.705,Rate is stable
95919,805.794,763.44,850.968,Rate is stable
95922,678.586,610.84,756.583,Rate is stable
95925,202.911,157.557,260.275,Rate is stable
95935,1458.227,1316.49,1614.861,Rate is stable
95941,590.079,525.803,661.742,Rate is stable
95960,1692.27,1514.485,1887.555,Rate is stable
95961,528.111,518.975,537.396,Rate is stable
95962,429.366,394.84,467.876,Rate is stable
95966,592.082,583.765,600.512,Rate is stable
95977,757.17,668.324,857.299,Rate is stable
95981,82.05,42.396,150.454,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Yuba,536.407,531.315,541.539,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.02.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/02/26., https://skylab.cdph.ca.gov/ODdash/,,
