Los Angeles  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,400.426,394.185,406.762,Rate is stable
90002,586.934,578.836,595.146,Rate is stable
90003,498.998,492.482,505.609,Rate is stable
90004,263.372,259.233,267.569,Rate is stable
90005,256.976,251.531,262.528,Rate is stable
90006,273.965,269.461,278.54,Rate is stable
90007,367.879,360.453,375.434,Rate is stable
90008,562.037,554.473,569.704,Rate is stable
90010,370.011,348.86,402.613,Rate is stable
90011,373.565,368.723,378.468,Rate is stable
90012,206.682,201.787,211.718,Rate is stable
90013,789.172,738.501,849.24,Rate is stable
90014,803.203,718.642,904.795,Rate is stable
90015,384.7,374.916,394.726,Rate is stable
90016,512.057,505.589,518.603,Rate is stable
90017,351.699,343.388,360.178,Rate is stable
90018,466.681,460.716,472.709,Rate is stable
90019,373.081,368.52,377.692,Rate is stable
90020,241.224,236.05,246.502,Rate is stable
90021,722.905,674.412,775.392,Rate is stable
90022,352.959,348.254,357.716,Rate is stable
90023,394.303,387.662,401.048,Rate is stable
90024,345.919,339.25,352.742,Rate is stable
90025,374.89,368.871,381.031,Rate is stable
90026,311.88,307.516,316.297,Rate is stable
90027,405.687,400.035,411.445,Rate is stable
90028,490.58,482.229,499.153,Rate is stable
90029,390.277,384.054,396.591,Rate is stable
90031,296.95,291.529,302.455,Rate is stable
90032,369.503,363.865,375.216,Rate is stable
90033,403.225,397.117,409.413,Rate is stable
90034,392.502,386.931,398.15,Rate is stable
90035,423.041,415.969,430.232,Rate is stable
90036,556.438,547.374,565.656,Rate is stable
90037,493.595,487.269,499.998,Rate is stable
90038,398.27,389.658,407.066,Rate is stable
90039,381.265,374.352,388.312,Rate is stable
90040,372.683,361.785,383.871,Rate is stable
90041,335.632,329.21,342.175,Rate is stable
90042,351.307,346.549,356.122,Rate is stable
90043,540.933,534.441,547.496,Rate is stable
90044,581.018,575.626,586.455,Rate is stable
90045,381.858,375.841,387.967,Rate is stable
90046,502.427,496.236,508.741,Rate is stable
90047,647.912,640.946,654.948,Rate is stable
90048,727.661,716.046,739.624,Rate is stable
90049,369.728,363.755,375.798,Rate is stable
90056,392.69,378.198,407.757,Rate is stable
90057,376.314,370.346,382.364,Rate is stable
90058,809.513,755.313,867.964,Rate is stable
90059,558.205,549.598,566.958,Rate is stable
90061,672.005,661.148,683.022,Rate is stable
90062,486.224,478.567,493.988,Rate is stable
90063,319.86,314.79,324.998,Rate is stable
90064,367.933,360.927,375.086,Rate is stable
90065,306.491,301.599,311.45,Rate is stable
90066,370.09,365.28,374.965,Rate is stable
90067,1238.149,1098.947,1404.091,Rate is stable
90068,406.775,398.002,415.801,Rate is stable
90069,535.538,524.649,546.917,Rate is stable
90073,262.711,227.848,315.012,Rate is stable
90077,398.017,383.176,413.56,Rate is stable
90089,62.747,24.789,138.424,Rate may be unstable
90094,428.11,402.818,454.94,Rate is stable
90201,330.03,325.75,334.362,Rate is stable
90210,536.119,525.72,546.73,Rate is stable
90211,517.765,502.804,533.236,Rate is stable
90212,456.639,444.792,468.781,Rate is stable
90220,566.523,559.699,573.421,Rate is stable
90221,501.731,494.69,508.88,Rate is stable
90222,599.753,589.591,610.095,Rate is stable
90230,353.267,347.127,359.508,Rate is stable
90232,420.941,410.279,431.892,Rate is stable
90240,402.662,394.663,410.814,Rate is stable
90241,444.137,437.906,450.441,Rate is stable
90242,495.655,488.34,503.072,Rate is stable
90245,467.596,457.256,478.147,Rate is stable
90247,426.35,420.589,432.179,Rate is stable
90248,359.356,347.918,371.144,Rate is stable
90249,494.956,486.669,503.366,Rate is stable
90250,483.5,478.869,488.171,Rate is stable
90254,445.973,436.135,456.039,Rate is stable
90255,299.115,294.746,303.541,Rate is stable
90260,480.702,473.247,488.265,Rate is stable
90262,398.567,392.96,404.25,Rate is stable
90263,74.054,37.957,133.997,Rate is stable
90265,496.664,486.216,507.339,Rate is stable
90266,369.162,362.732,375.715,Rate is stable
90270,335.035,326.782,343.473,Rate is stable
90272,385.696,377.208,394.401,Rate is stable
90274,339.933,331.818,348.275,Rate is stable
90275,302.099,296.524,307.788,Rate is stable
90277,474.157,467.344,481.073,Rate is stable
90278,503.001,496.04,510.058,Rate is stable
90280,329.697,325.654,333.788,Rate is stable
90290,478.214,458.637,498.725,Rate is stable
90291,418.46,410.402,426.713,Rate is stable
90292,534.943,525.06,545.262,Rate is stable
90293,438.266,426.135,451.126,Rate is stable
90301,523.064,515.302,530.934,Rate is stable
90302,496.003,487.529,504.615,Rate is stable
90303,495.539,486.389,504.836,Rate is stable
90304,378.723,368.791,388.954,Rate is stable
90305,480.903,470.722,491.287,Rate is stable
90401,664.581,643.178,687.868,Rate is stable
90402,401.582,388.925,414.728,Rate is stable
90403,471.583,463.011,480.365,Rate is stable
90404,1160.065,1146.442,1173.869,Rate is stable
90405,424.246,417.149,431.475,Rate is stable
90501,448.442,441.991,454.984,Rate is stable
90502,629.787,619.076,640.679,Rate is stable
90503,440.579,434.76,446.468,Rate is stable
90504,397.933,391.499,404.461,Rate is stable
90505,448.177,441.735,454.705,Rate is stable
90601,434.034,427.197,440.963,Rate is stable
90602,581.041,571.223,591.015,Rate is stable
90603,587.33,577.079,597.756,Rate is stable
90604,478.991,472.329,485.732,Rate is stable
90605,446.375,439.819,453.012,Rate is stable
90606,536.416,528.531,544.398,Rate is stable
90623,364.597,355.436,373.976,Rate is stable
90631,585.616,579.933,591.345,Rate is stable
90638,483.576,477.681,489.536,Rate is stable
90640,415.588,410.751,420.473,Rate is stable
90650,446.082,442.009,450.188,Rate is stable
90660,457.408,452.228,462.638,Rate is stable
90670,498.109,487.544,508.863,Rate is stable
90701,403.965,394.66,413.487,Rate is stable
90703,261.85,257.535,266.232,Rate is stable
90704,656.607,628.875,685.527,Rate is stable
90706,572.554,567.019,578.137,Rate is stable
90710,464.014,456.08,472.07,Rate is stable
90712,516.944,509.207,524.784,Rate is stable
90713,557.066,548.672,565.571,Rate is stable
90715,464.573,455.157,474.164,Rate is stable
90716,401.781,390.657,413.196,Rate is stable
90717,629.524,619.098,640.103,Rate is stable
90723,468.438,461.876,475.088,Rate is stable
90731,624.026,617.791,630.317,Rate is stable
90732,626.532,616.454,636.771,Rate is stable
90740,572.802,562.687,583.117,Rate is stable
90744,486.458,480.046,492.945,Rate is stable
90745,395.263,390.237,400.347,Rate is stable
90746,472.936,465.094,480.899,Rate is stable
90755,629.564,612.084,647.591,Rate is stable
90802,648.058,639.861,656.358,Rate is stable
90803,512.324,504.704,520.094,Rate is stable
90804,873.651,861.539,885.957,Rate is stable
90805,585.389,579.685,591.152,Rate is stable
90806,647.631,639.442,655.912,Rate is stable
90807,564.177,556.385,572.064,Rate is stable
90808,512.048,505.179,518.998,Rate is stable
90810,433.594,426.587,440.709,Rate is stable
90813,645.195,637.425,653.061,Rate is stable
90814,678.241,665.966,690.732,Rate is stable
90815,531.613,524.607,538.707,Rate is stable
90822,573.032,458.595,710.37,Rate is stable
91001,391.19,385.195,397.267,Rate is stable
91006,285.648,279.983,291.423,Rate is stable
91007,243.9,238.927,248.976,Rate is stable
91008,235.012,203.706,273.199,Rate is stable
91010,495.636,487.483,503.915,Rate is stable
91011,289.246,281.85,296.843,Rate is stable
91016,492.465,485.831,499.179,Rate is stable
91020,420.508,406.847,434.707,Rate is stable
91024,422.67,411.058,434.635,Rate is stable
