Orange  - by Zip Code 2012,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,559.727,553.023,566.499,Rate is stable
90621,414.122,407.024,421.34,Rate is stable
90623,336.934,328.141,345.944,Rate is stable
90630,491.347,485.255,497.511,Rate is stable
90631,531.247,525.819,536.722,Rate is stable
90680,512.543,504.224,520.991,Rate is stable
90716,359.46,348.835,370.38,Rate is stable
90720,616.227,605.992,626.617,Rate is stable
90740,585.024,574.62,595.633,Rate is stable
90742,1334.641,1237.8,1460.035,Rate is stable
90743,1199.652,1062.299,1356.77,Rate is stable
92530,816.833,808.021,825.755,Rate is stable
92602,325.205,316.109,334.643,Rate is stable
92603,273.81,265.849,282.017,Rate is stable
92604,422.687,415.209,430.287,Rate is stable
92606,300.198,292.526,308.101,Rate is stable
92610,423.341,408.643,438.827,Rate is stable
92612,362.2,355.101,369.46,Rate is stable
92614,315.017,308.092,322.095,Rate is stable
92617,104.666,95.725,115.097,Rate is stable
92618,225.208,219.12,231.485,Rate is stable
92620,287.465,282.417,292.594,Rate is stable
92624,930.184,903.144,958.15,Rate is stable
92625,466.833,453.96,480.096,Rate is stable
92626,531.099,524.68,537.586,Rate is stable
92627,606.952,600.564,613.408,Rate is stable
92629,626.943,617.612,636.412,Rate is stable
92630,580.321,574.389,586.303,Rate is stable
92637,1318.921,1216.757,1429.851,Rate is stable
92646,621.577,615.227,627.987,Rate is stable
92647,666.688,660.303,673.123,Rate is stable
92648,709.872,702.566,717.254,Rate is stable
92649,629.092,620.811,637.476,Rate is stable
92651,521.808,512.205,531.59,Rate is stable
92653,704.08,694.571,713.71,Rate is stable
92655,422.252,408.686,436.313,Rate is stable
92656,508.066,501.402,514.831,Rate is stable
92657,417.929,403.065,433.328,Rate is stable
92660,506.647,499.343,514.048,Rate is stable
92661,543.461,517.227,574.532,Rate is stable
92662,524.782,492.914,559.043,Rate is stable
92663,748.62,737.406,760.041,Rate is stable
92672,647.97,639.741,656.294,Rate is stable
92673,552.929,543.903,562.1,Rate is stable
92675,527.059,519.587,534.633,Rate is stable
92676,812.449,759.622,871.095,Rate is stable
92677,519.51,513.986,525.088,Rate is stable
92679,455.828,447.767,464.031,Rate is stable
92683,392.315,388.419,396.247,Rate is stable
92688,540.329,532.925,547.839,Rate is stable
92691,580.574,574.117,587.097,Rate is stable
92692,481.842,475.607,488.152,Rate is stable
92694,467.527,453.73,481.892,Rate is stable
92701,359.858,353.648,366.175,Rate is stable
92703,273.106,268.918,277.352,Rate is stable
92704,342.525,338.269,346.829,Rate is stable
92705,486.247,480.079,492.487,Rate is stable
92706,485.935,478.133,493.855,Rate is stable
92707,361.436,355.942,367.011,Rate is stable
92708,511.837,506.204,517.527,Rate is stable
92780,433.418,428.093,438.797,Rate is stable
92782,378.281,368.975,387.901,Rate is stable
92801,513.285,507.443,519.185,Rate is stable
92802,456.963,450.367,463.639,Rate is stable
92804,554.434,549.408,559.5,Rate is stable
92805,402.149,396.656,407.721,Rate is stable
92806,503.696,496.516,510.965,Rate is stable
92807,535.856,528.354,543.462,Rate is stable
92808,466.401,456.632,476.376,Rate is stable
92821,506.401,499.345,513.542,Rate is stable
92823,318.996,298.595,340.707,Rate is stable
92831,507.535,499.75,515.423,Rate is stable
92832,516.048,506.956,525.277,Rate is stable
92833,414.574,409.112,420.099,Rate is stable
92835,615.312,605.558,625.22,Rate is stable
92840,431.9,426.427,437.434,Rate is stable
92841,434.218,427.317,441.218,Rate is stable
92843,390.253,384.516,396.059,Rate is stable
92844,318.978,311.703,326.396,Rate is stable
92845,640.693,628.978,652.6,Rate is stable
92861,473.56,453.742,494.453,Rate is stable
92865,539.066,529.039,549.263,Rate is stable
92866,568.688,556.196,581.447,Rate is stable
92867,481.944,475.336,488.626,Rate is stable
92868,698.725,687.914,709.691,Rate is stable
92869,564.888,557.367,572.495,Rate is stable
92870,454.678,449.048,460.366,Rate is stable
92886,504.351,498.098,510.675,Rate is stable
92887,441.912,432.223,451.805,Rate is stable
California,596.7,596.46,596.948,Rate is stable
Orange,497.49,496.71,498.268,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
