Kern  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93203,485.12,471.33,499.348,Rate is stable
93205,2482.274,2308.277,2670.245,Rate is stable
93206,594.41,548.671,643.781,Rate is stable
93215,430.589,424.226,437.035,Rate is stable
93224,1026.071,925.371,1135.711,Rate is stable
93225,969.86,941.775,998.759,Rate is stable
93226,627.113,526.029,750.122,Rate is stable
93238,1477.703,1254.087,1777.868,Rate is stable
93240,1356.745,1318.997,1395.734,Rate is stable
93241,433.575,420.497,447.084,Rate is stable
93243,1269.278,1139.444,1416.404,Rate is stable
93249,463.325,404.388,530.671,Rate is stable
93250,557.901,539.662,576.8,Rate is stable
93251,610.031,477.056,785.416,Rate is stable
93252,480.185,446.899,516.554,Rate is stable
93255,1434.182,1298.712,1581.726,Rate is stable
93263,1291.421,1271.383,1311.727,Rate is stable
93268,975.484,959.077,992.148,Rate is stable
93276,2881.893,2546.866,3289.571,Rate is stable
93280,518.191,506.756,529.883,Rate is stable
93283,1052.167,997.231,1111.16,Rate is stable
93285,1732.433,1649.286,1820.011,Rate is stable
93287,725.648,550.285,960.286,Rate is stable
93301,2495.552,2465.613,2525.82,Rate is stable
93304,923.718,914.336,933.187,Rate is stable
93305,812.943,802.609,823.389,Rate is stable
93306,839.597,832.233,847.02,Rate is stable
93307,699.76,693.017,706.57,Rate is stable
93308,1047.002,1038.293,1055.773,Rate is stable
93309,874.594,866.813,882.434,Rate is stable
93311,677.865,669.471,686.351,Rate is stable
93312,833.406,825.228,841.663,Rate is stable
93313,763.573,754.235,773.048,Rate is stable
93314,698.376,687.206,709.734,Rate is stable
93461,870.794,811.679,934.621,Rate is stable
93501,1030.968,999.974,1062.973,Rate is stable
93505,864.246,847.16,881.8,Rate is stable
93516,842.667,798.327,889.572,Rate is stable
93518,849.375,785.657,922.52,Rate is stable
93519,26.969,7.997,67.923,Rate may be unstable
93523,982.365,923.032,1046.399,Rate is stable
93524,19.878,10.786,158.624,Rate is stable
93527,1486.959,1414.638,1563.367,Rate is stable
93528,38.121,25.723,56.298,Rate is stable
93531,1176.617,954.035,1452.131,Rate is stable
93536,777.745,771.093,784.45,Rate is stable
93554,117.323,84.124,165.523,Rate is stable
93555,835.818,826.126,845.608,Rate is stable
93560,853.274,839.039,867.783,Rate is stable
93561,798.003,788.869,807.232,Rate is stable
California,508.647,508.432,508.862,Rate is stable
Kern,772.11,770.19,774.035,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
