Plumas  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95915,0,,,Not applicable
95923,87.129,52.485,190.389,Rate is stable
95934,191.618,144.955,253.487,Rate is stable
95947,846.137,798.58,897.162,Rate is stable
95956,420.241,353.93,498.801,Rate is stable
95971,419.255,402.472,436.782,Rate is stable
95981,0,,,Not applicable
95983,373.93,317.73,444.553,Rate is stable
95984,61.76,47.204,82.636,Rate is stable
96020,812.42,770.483,856.715,Rate is stable
96103,485.162,423.77,557.8,Rate is stable
96105,33.594,15.357,64.56,Rate may be unstable
96106,200.04,167.725,242.307,Rate is stable
96114,334.845,307.561,366.362,Rate is stable
96122,625.948,595.737,658.223,Rate is stable
96129,36.033,25.042,50.801,Rate is stable
96135,5.966,2.695,13.3,Rate may be unstable
96137,455.832,431.804,481.638,Rate is stable
California,333.302,333.129,333.475,Rate is stable
Plumas,430.962,421.735,440.383,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
