Inyo  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
92328,120.577,80.151,218.52,Rate is stable
92384,121.971,50.716,260.278,Rate may be unstable
92389,29.065,11.346,174.748,Rate may be unstable
93513,869.637,826.076,915.82,Rate is stable
93514,727.381,713.185,741.825,Rate is stable
93526,683.328,621.602,753.888,Rate is stable
93527,2142.818,2052.93,2236.89,Rate is stable
93545,910.124,866.758,955.614,Rate is stable
93555,930.085,919.809,940.46,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Inyo,808.953,796.145,821.95,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
