Sonoma  - by Zip Code 2011,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94515,472.642,457.181,488.607,Rate is stable
94922,578.805,516.899,648.241,Rate is stable
94923,2152.813,1988.145,2330.494,Rate is stable
94928,905.085,895.675,914.585,Rate is stable
94931,1030.861,1008.417,1053.767,Rate is stable
94951,680.433,656.398,705.42,Rate is stable
94952,731.705,722.941,740.572,Rate is stable
94954,753.73,745.122,762.423,Rate is stable
94972,15.05,5.423,33.332,Rate may be unstable
95401,854.282,845.026,863.626,Rate is stable
95403,822.37,814.047,830.767,Rate is stable
95404,683.138,675.23,691.128,Rate is stable
95405,960.112,946.976,973.427,Rate is stable
95407,743.85,734.579,753.261,Rate is stable
95409,854.981,842.723,867.411,Rate is stable
95412,495.197,364.951,670.921,Rate is stable
95421,786.826,734.21,843.213,Rate is stable
95425,1143.106,1122.837,1163.681,Rate is stable
95436,821.164,798.104,844.898,Rate is stable
95439,903.003,809.311,1007.532,Rate is stable
95441,648.826,610.717,689.309,Rate is stable
95442,838.287,796.617,882.307,Rate is stable
95444,805.889,733.143,889.75,Rate is stable
95446,1323.134,1288.878,1358.964,Rate is stable
95448,630.066,618.072,642.286,Rate is stable
95450,1470.917,1114.221,1961.523,Rate is stable
95452,748.533,698.484,802.667,Rate is stable
95462,1291.99,1211.519,1378.013,Rate is stable
95465,552.245,516.291,593.181,Rate is stable
95472,687.336,677.919,696.897,Rate is stable
95476,682.007,673.7,690.407,Rate is stable
95492,710.613,700.908,720.441,Rate is stable
95497,244.986,208.626,293.113,Rate is stable
California,588.555,588.31,588.8,Rate is stable
Sonoma,813.095,810.608,815.585,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
