Modoc  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
96006,279.534,206.657,426.345,Rate is stable
96015,25.309,16.467,145.857,Rate is stable
96054,323.86,215.552,491.806,Rate is stable
96056,421.197,368.677,485.962,Rate is stable
96101,291.945,276.864,307.941,Rate is stable
96104,408.134,354.997,492.556,Rate is stable
96108,20.871,12.678,37.852,Rate is stable
96112,2166.16,1840.097,2562.489,Rate is stable
96115,98.557,60.625,224.86,Rate is stable
96116,24.79,16.192,36.592,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Modoc,289.16,278,300.744,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
