Fresno  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93210,292.263,283.897,300.849,Rate is stable
93234,221.111,206.124,237.459,Rate is stable
93242,325.915,305.902,347.06,Rate is stable
93602,498.354,470.104,528.798,Rate is stable
93603,28.122,18.525,45.037,Rate is stable
93608,120.722,95.749,154.143,Rate is stable
93609,364.44,347.361,382.227,Rate is stable
93611,458.662,452.83,464.563,Rate is stable
93612,617.952,609.65,626.357,Rate is stable
93616,485.248,446.864,526.951,Rate is stable
93618,437.52,428.844,446.381,Rate is stable
93619,372.169,366.356,378.062,Rate is stable
93620,607.626,587.473,628.592,Rate is stable
93621,1780.986,1250.383,2477.789,Rate is stable
93622,304.609,291.496,318.301,Rate is stable
93625,484.904,469.551,500.791,Rate is stable
93626,718.502,638.056,808.532,Rate is stable
93627,8.087,1.479,27.235,Rate is unstable interpret with caution
93628,32.021,19.088,51.486,Rate is stable
93630,329.705,320.546,339.125,Rate is stable
93631,492.357,481.558,503.384,Rate is stable
93633,0,,,Not applicable
93640,247.848,234.508,262.187,Rate is stable
93641,850.518,569.943,1292.13,Rate is stable
93646,381.859,363.165,401.848,Rate is stable
93648,271.844,262.846,281.119,Rate is stable
93650,988.152,947.491,1030.791,Rate is stable
93651,545.197,513.515,578.808,Rate is stable
93652,200.399,165.062,242.965,Rate is stable
93654,453.361,445.363,461.48,Rate is stable
93656,366.935,347.085,387.856,Rate is stable
93657,453.117,446.086,460.245,Rate is stable
93660,229.178,204.194,258.484,Rate is stable
93662,324.447,317.912,331.093,Rate is stable
93664,612.074,456.216,840.065,Rate is stable
93667,722.727,686.272,762.08,Rate is stable
93668,797.429,604.046,1038.528,Rate is stable
93675,572.541,543.391,603.681,Rate is stable
93701,554.508,533.603,576.588,Rate is stable
93702,453.681,446.561,460.911,Rate is stable
93703,504.644,496.307,513.104,Rate is stable
93704,409.785,402.789,416.907,Rate is stable
93705,512.968,505.532,520.496,Rate is stable
93706,396.102,389.678,402.62,Rate is stable
93710,466.367,458.366,474.507,Rate is stable
93711,370.658,364.778,376.627,Rate is stable
93720,597.401,590.94,603.926,Rate is stable
93721,1344.805,1317.52,1372.706,Rate is stable
93722,473.033,468.006,478.107,Rate is stable
93723,303.115,293.556,312.94,Rate is stable
93725,406.199,397.744,414.81,Rate is stable
93726,607.212,599.172,615.348,Rate is stable
93727,420.946,416.353,425.581,Rate is stable
93728,547.051,534.046,560.338,Rate is stable
93730,280.72,271.42,290.326,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Fresno,451.549,450.218,452.882,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
