Contra Costa  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,565.77,553.713,578.069,Rate is stable
94506,285.775,278.344,293.452,Rate is stable
94507,295.396,286.733,304.351,Rate is stable
94509,712.073,705.789,718.403,Rate is stable
94513,515.761,510.287,521.286,Rate is stable
94514,669.654,625.065,717.104,Rate is stable
94517,408.998,398.151,420.138,Rate is stable
94518,377.924,371.25,384.722,Rate is stable
94519,429.936,420.908,439.156,Rate is stable
94520,462.24,455.253,469.323,Rate is stable
94521,467.671,461.72,473.693,Rate is stable
94523,412.626,406.179,419.169,Rate is stable
94525,545.663,520.59,572.127,Rate is stable
94526,310.112,304.005,316.361,Rate is stable
94528,310.475,262.212,366.496,Rate is stable
94530,261.902,256.034,267.906,Rate is stable
94531,585.615,578.127,593.196,Rate is stable
94547,291.067,284.644,297.626,Rate is stable
94548,462.512,393.783,549.538,Rate is stable
94549,268.217,262.542,274.016,Rate is stable
94551,405.192,399.023,411.456,Rate is stable
94553,504.665,498.788,510.608,Rate is stable
94556,276.987,268.05,286.278,Rate is stable
94561,737.286,728.61,746.067,Rate is stable
94563,237.536,230.788,244.546,Rate is stable
94564,406.487,398.052,415.112,Rate is stable
94565,539.631,534.881,544.418,Rate is stable
94569,150.906,110.952,208.551,Rate is stable
94572,458.438,445.188,472.047,Rate is stable
94582,260.048,252.669,267.707,Rate is stable
94583,350.966,344.988,357.046,Rate is stable
94595,399.895,388.784,411.398,Rate is stable
94596,361.464,353.744,369.353,Rate is stable
94597,321.303,313.863,328.956,Rate is stable
94598,305.468,299.506,311.564,Rate is stable
94707,207.681,199.911,215.762,Rate is stable
94708,172.741,165.505,180.331,Rate is stable
94801,442.462,434.505,450.554,Rate is stable
94803,381.384,374.315,388.594,Rate is stable
94804,417.434,411.098,423.854,Rate is stable
94805,272.208,264.311,280.355,Rate is stable
94806,416.27,411.394,421.193,Rate is stable
California,400.571,400.379,400.762,Rate is stable
Contra Costa,417.112,415.997,418.23,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
