Tehama  - by Zip Code 2023,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95428,465.251,437.573,494.677,Rate is stable
95963,512.426,500.519,524.599,Rate is stable
95973,435.344,428.696,442.085,Rate is stable
96021,499.933,488.583,511.542,Rate is stable
96022,526.732,515.326,538.404,Rate is stable
96035,759.752,616.938,940.015,Rate is stable
96055,519.422,498.39,541.275,Rate is stable
96059,917.573,759.497,1105.826,Rate is stable
96063,36.017,16.236,78.263,Rate may be unstable
96075,397.008,322.257,491.317,Rate is stable
96076,152.093,121.777,237.109,Rate is stable
96080,450.618,443.329,458.023,Rate is stable
California,295.981,295.818,296.145,Rate is stable
Tehama,415.022,410.23,419.863,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.02.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/02/26., https://skylab.cdph.ca.gov/ODdash/,,
