Kings  - by Zip Code 2023,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93202,561.852,533.159,592.385,Rate is stable
93204,193.012,183.598,202.866,Rate is stable
93212,364.668,356.425,373.072,Rate is stable
93230,475.725,470.558,480.941,Rate is stable
93239,287.745,251.657,330.355,Rate is stable
93242,327.872,307.057,349.858,Rate is stable
93245,408.818,401.474,416.274,Rate is stable
93266,431.288,370.427,502.094,Rate is stable
93631,416.946,406.928,427.205,Rate is stable
93656,292.321,276.198,309.369,Rate is stable
California,295.981,295.818,296.145,Rate is stable
Kings,396.995,393.767,400.245,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
