Shasta  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
96001,458.551,451.818,465.379,Rate is stable
96002,515.893,508.588,523.297,Rate is stable
96003,417.675,411.894,423.537,Rate is stable
96007,565.964,556.732,575.344,Rate is stable
96008,921.726,717.508,1197.637,Rate is stable
96013,528.423,507.02,550.782,Rate is stable
96016,160.652,137.276,193.503,Rate is stable
96019,509.173,495.967,522.726,Rate is stable
96022,492.185,481.439,503.191,Rate is stable
96025,580.093,544.564,618.047,Rate is stable
96028,1172.415,1051.246,1313.788,Rate is stable
96033,667.773,575.566,801.206,Rate is stable
96040,155.397,115.081,224.546,Rate is stable
96047,448.621,407.127,523.461,Rate is stable
96051,419.654,360.406,499.946,Rate is stable
96056,570.882,511.678,641.857,Rate is stable
96062,342.474,300.298,393.392,Rate is stable
96065,525.742,421.984,678.638,Rate is stable
96069,391.447,340.138,467.337,Rate is stable
96071,21.84,4.504,63.887,Rate is unstable interpret with caution
96073,284.751,266.645,304.949,Rate is stable
96076,199.638,163.6,286.054,Rate is stable
96087,655.792,588.077,731.226,Rate is stable
96088,478.959,453.59,505.979,Rate is stable
96096,329.14,284.836,393.94,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Shasta,530.116,526.894,533.357,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
