Los Angeles  - by Zip Code 2010,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,349.603,343.503,355.806,Rate is stable
90002,534.305,526.453,542.267,Rate is stable
90003,484.544,477.812,491.366,Rate is stable
90004,225.603,221.686,229.584,Rate is stable
90005,218.473,213.58,223.459,Rate is stable
90006,233.668,229.343,238.068,Rate is stable
90007,325.034,317.945,332.257,Rate is stable
90008,542.521,534.911,550.224,Rate is stable
90010,423.728,403.927,444.894,Rate is stable
90011,353.651,348.656,358.714,Rate is stable
90012,163.942,159.519,168.52,Rate is stable
90013,546.691,534.035,560.405,Rate is stable
90014,594.046,577.819,612.234,Rate is stable
90015,263.552,255.443,271.886,Rate is stable
90016,515.975,509.371,522.654,Rate is stable
90017,374.028,364.961,383.291,Rate is stable
90018,480.954,474.657,487.321,Rate is stable
90019,376.367,371.615,381.171,Rate is stable
90020,224.903,219.643,230.289,Rate is stable
90021,448.489,423.29,475.704,Rate is stable
90022,313.068,308.449,317.745,Rate is stable
90023,296.485,290.79,302.276,Rate is stable
90024,374.966,367.983,382.12,Rate is stable
90025,423.08,416.7,429.579,Rate is stable
90026,270.263,266.146,274.435,Rate is stable
90027,398.399,392.86,404.03,Rate is stable
90028,459.492,451.475,467.687,Rate is stable
90029,324.245,318.478,330.099,Rate is stable
90031,233.79,228.899,238.769,Rate is stable
90032,320.151,314.773,325.603,Rate is stable
90033,341.978,336.259,347.779,Rate is stable
90034,422.143,416.333,428.028,Rate is stable
90035,442.687,435.138,450.365,Rate is stable
90036,499.407,491.577,507.362,Rate is stable
90037,416.786,410.79,422.865,Rate is stable
90038,297.184,290.357,304.16,Rate is stable
90039,319.956,313.699,326.331,Rate is stable
90040,315.948,305.64,326.537,Rate is stable
90041,331.339,324.835,337.962,Rate is stable
90042,333.27,328.501,338.098,Rate is stable
90043,507.803,501.433,514.243,Rate is stable
90044,572.668,567.062,578.324,Rate is stable
90045,403.822,397.527,410.206,Rate is stable
90046,502.5,496.344,508.784,Rate is stable
90047,587.009,580.299,593.784,Rate is stable
90048,503.6,494.341,513.135,Rate is stable
90049,417.157,410.816,423.595,Rate is stable
90056,387.889,374.735,401.507,Rate is stable
90057,342.669,336.63,348.798,Rate is stable
90058,533.57,500.896,568.377,Rate is stable
90059,592.286,583.101,601.61,Rate is stable
90061,587.568,577.253,598.04,Rate is stable
90062,458.046,450.339,465.865,Rate is stable
90063,268.124,263.362,272.957,Rate is stable
90064,374.568,367.403,381.865,Rate is stable
90065,267.453,262.697,272.279,Rate is stable
90066,404.68,399.534,409.889,Rate is stable
90067,753.323,708.045,804.204,Rate is stable
90068,359.76,352.089,367.676,Rate is stable
90069,581.609,570.865,592.843,Rate is stable
90071,8840.978,7652.601,10205.072,Rate is stable
90073,251.043,129.669,544.353,Rate is stable
90077,379.522,366.638,392.864,Rate is stable
90089,1034.983,612.742,1659.547,Rate is stable
90094,302.543,285.33,321.259,Rate is stable
90095,4011.289,3129.081,5084.428,Rate is stable
90201,266.359,262.358,270.418,Rate is stable
90210,521.616,511.793,531.614,Rate is stable
90211,500.745,486.407,515.512,Rate is stable
90212,440.569,429.124,452.316,Rate is stable
90220,564.899,557.702,572.175,Rate is stable
90221,419.198,412.512,426.008,Rate is stable
90222,514.689,505.64,523.879,Rate is stable
90230,412.54,405.831,419.343,Rate is stable
90232,419.126,409.128,429.345,Rate is stable
90240,372.139,364.698,379.706,Rate is stable
90241,433.068,426.665,439.55,Rate is stable
90242,399.644,393.228,406.153,Rate is stable
90245,511.048,500.431,521.862,Rate is stable
90247,375.584,370.114,381.118,Rate is stable
90248,382.633,371.089,394.494,Rate is stable
90249,455.11,447.189,463.15,Rate is stable
90250,469.778,464.972,474.63,Rate is stable
