Humboldt  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95501,1202.236,1187.714,1216.915,Rate is stable
95503,866.684,855.6,877.898,Rate is stable
95511,463.351,386.779,556.568,Rate is stable
95514,335.124,219.646,493.992,Rate is stable
95519,952.171,938.519,966,Rate is stable
95521,789.536,775.275,804.047,Rate is stable
95524,605.353,561.296,653.889,Rate is stable
95525,1244.827,1180.369,1314.582,Rate is stable
95526,4535.779,4108.574,5001.661,Rate is stable
95528,2064.37,1831.455,2326.318,Rate is stable
95536,856.323,824.681,889.125,Rate is stable
95540,1241.36,1223.1,1259.86,Rate is stable
95542,1335.593,1277.625,1396.758,Rate is stable
95546,4316.772,4235.712,4399.396,Rate is stable
95547,1475.388,1390.759,1565.763,Rate is stable
95549,887.133,728.191,1084.762,Rate is stable
95550,1690.653,1288.687,2189.753,Rate is stable
95551,1070.933,1013.111,1132.06,Rate is stable
95554,2213.662,1984.227,2466.73,Rate is stable
95555,2053.737,1855.068,2278.778,Rate is stable
95556,1911.93,1653.407,2213.206,Rate is stable
95558,490.669,414.571,586.358,Rate is stable
95560,1834.823,1722.561,1954.967,Rate is stable
95562,1642.145,1597.169,1688.502,Rate is stable
95563,2264.353,2082.694,2464.995,Rate is stable
95564,3325.328,2854.274,3873.179,Rate is stable
95565,2504.908,2376.904,2639.205,Rate is stable
95569,968.804,862.936,1087.108,Rate is stable
95570,956.598,911.943,1003.425,Rate is stable
95573,2382.374,2262.847,2512.441,Rate is stable
95589,1048.509,917.08,1212.364,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Humboldt,1102.347,1096.753,1107.975,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
